state,sub_category,quantity_sold,sub_category_rank
Kentucky,Labels,76,10
Kentucky,Fasteners,73,11
Kentucky,Machines,72,12
Kentucky,Bookcases,63,13
Kentucky,Envelopes,60,14
Kentucky,Tables,44,15
Kentucky,Supplies,37,16
Kentucky,Copiers,17,17
Louisiana,Art,120,1
Louisiana,Paper,108,2
Louisiana,Binders,102,3
Louisiana,Phones,83,4
Louisiana,Accessories,78,5
Louisiana,Storage,56,6
Louisiana,Furnishings,52,7
Louisiana,Chairs,49,8
Louisiana,Appliances,33,9
Louisiana,Envelopes,26,10
Louisiana,Fasteners,22,11
Louisiana,Labels,20,12
Louisiana,Machines,15,13
Louisiana,Tables,14,14
Louisiana,Bookcases,12,15
Louisiana,Supplies,12,15
Maryland,Phones,76,1
Maryland,Storage,52,2
Maryland,Furnishings,45,3
Maryland,Binders,32,4
Maryland,Paper,26,5
Maryland,Appliances,20,6
Maryland,Supplies,20,6
Maryland,Accessories,19,8
Maryland,Machines,17,9
Maryland,Fasteners,17,9
Maryland,Art,15,11
Maryland,Labels,14,12
Maryland,Tables,13,13
Maryland,Envelopes,12,14
Maryland,Bookcases,12,14
Maryland,Chairs,7,16
Maryland,Copiers,6,17
Massachusetts,Paper,227,1
Massachusetts,Binders,206,2
Massachusetts,Phones,186,3
Massachusetts,Furnishings,170,4
Massachusetts,Art,160,5
Massachusetts,Accessories,121,6
Massachusetts,Labels,95,7
Massachusetts,Storage,94,8
Massachusetts,Appliances,91,9
Massachusetts,Tables,73,10
Massachusetts,Chairs,67,11
Massachusetts,Fasteners,58,12
Massachusetts,Envelopes,52,13
Massachusetts,Machines,51,14
Massachusetts,Bookcases,43,15
Massachusetts,Supplies,21,16
Massachusetts,Copiers,14,17
Michigan,Paper,298,1
Michigan,Phones,294,2
Michigan,Binders,249,3
Michigan,Furnishings,245,4
Michigan,Storage,244,5
Michigan,Art,219,6
Michigan,Accessories,187,7
Michigan,Labels,126,8
Michigan,Appliances,113,9
Michigan,Tables,92,10
Michigan,Chairs,92,10
Michigan,Bookcases,90,12
Michigan,Machines,66,13
Michigan,Envelopes,46,14
Michigan,Supplies,38,15
Michigan,Fasteners,35,16
Michigan,Copiers,23,17
Minnesota,Paper,266,1
Minnesota,Binders,256,2
Minnesota,Phones,215,3
Minnesota,Furnishings,171,4
Minnesota,Storage,148,5
Minnesota,Appliances,146,6
Minnesota,Accessories,145,7
Minnesota,Art,136,8
Minnesota,Envelopes,99,9
Minnesota,Tables,84,10
Minnesota,Bookcases,80,11
Minnesota,Chairs,79,12
Minnesota,Labels,64,13
Minnesota,Machines,63,14
Minnesota,Fasteners,60,15
Minnesota,Supplies,19,16
Mississippi,Paper,150,1
Mississippi,Accessories,96,2
Mississippi,Phones,89,3
Mississippi,Furnishings,86,4
Mississippi,Art,77,5
Mississippi,Binders,68,6
Mississippi,Storage,54,7
Mississippi,Bookcases,41,8
Mississippi,Machines,33,9
Mississippi,Labels,29,10
Mississippi,Appliances,25,11
Mississippi,Chairs,24,12
Mississippi,Supplies,23,13
Mississippi,Tables,19,14
Mississippi,Envelopes,16,15
Mississippi,Fasteners,10,16
Mississippi,Copiers,10,16
Missouri,Binders,144,1
Missouri,Furnishings,120,2
Missouri,Paper,105,3
Missouri,Accessories,104,4
Missouri,Phones,80,5
Missouri,Storage,78,6
Missouri,Chairs,43,7
Missouri,Machines,43,7
Missouri,Tables,38,9
Missouri,Art,38,9
Missouri,Appliances,35,11
Missouri,Envelopes,25,12
Missouri,Supplies,20,13
Missouri,Labels,15,14
Missouri,Fasteners,14,15
Missouri,Copiers,12,16
Missouri,Bookcases,7,17
Nebraska,Paper,24,1
Nebraska,Chairs,16,2
Nebraska,Accessories,16,2
Nebraska,Storage,11,4
Nebraska,Machines,11,4
Nebraska,Phones,10,6
Nebraska,Binders,8,7
Nebraska,Appliances,5,8
Nebraska,Tables,5,8
Nebraska,Art,4,10
Nebraska,Bookcases,3,11
Nevada,Paper,68,1
Nevada,Phones,50,2
Nevada,Furnishings,32,3
Nevada,Chairs,26,4
Nevada,Binders,19,5
Nevada,Storage,18,6
Nevada,Appliances,17,7
Nevada,Accessories,17,7
Nevada,Art,12,9
Nevada,Labels,9,10
Nevada,Fasteners,5,11
Nevada,Bookcases,3,12
Nevada,Supplies,3,12
Nevada,Machines,2,14
Nevada,Envelopes,1,15
Nevada,Tables,1,15
New Hampshire,Paper,52,1
New Hampshire,Art,48,2
New Hampshire,Phones,46,3
New Hampshire,Chairs,43,4
New Hampshire,Binders,34,5
New Hampshire,Storage,33,6
New Hampshire,Furnishings,27,7
New Hampshire,Accessories,18,8
New Hampshire,Appliances,15,9
New Hampshire,Tables,14,10
New Hampshire,Fasteners,14,10
New Hampshire,Bookcases,12,12
New Hampshire,Supplies,12,12
New Hampshire,Envelopes,11,14
New Hampshire,Machines,11,14
New Hampshire,Labels,2,16
New Jersey,Paper,379,1
New Jersey,Phones,245,2
New Jersey,Binders,232,3
New Jersey,Storage,166,4
New Jersey,Furnishings,161,5
New Jersey,Appliances,155,6
New Jersey,Art,151,7
New Jersey,Accessories,140,8
New Jersey,Chairs,92,9
New Jersey,Machines,76,10
New Jersey,Tables,54,11
New Jersey,Supplies,51,12
New Jersey,Bookcases,51,12
New Jersey,Envelopes,41,14
New Jersey,Fasteners,40,15
New Jersey,Labels,33,16
New Jersey,Copiers,15,17
New Mexico,Binders,28,1
New Mexico,Phones,28,1
New Mexico,Paper,21,3
New Mexico,Appliances,20,4
New Mexico,Accessories,15,5
New Mexico,Storage,14,6
New Mexico,Chairs,12,7
New Mexico,Fasteners,9,8
New Mexico,Art,9,8
New Mexico,Labels,7,10
New Mexico,Furnishings,5,11
New Mexico,Machines,3,12
New York,Paper,1904,1
New York,Binders,1516,2
New York,Phones,1313,3
New York,Furnishings,1294,4
New York,Art,1196,5
New York,Accessories,1042,6
New York,Storage,794,7
New York,Appliances,643,8
New York,Chairs,634,9
New York,Labels,557,10
New York,Tables,391,11
New York,Machines,374,12
New York,Bookcases,368,13
New York,Envelopes,329,14
New York,Fasteners,324,15
New York,Supplies,261,16
New York,Copiers,79,17
North Carolina,Paper,595,1
North Carolina,Binders,496,2
North Carolina,Phones,407,3
North Carolina,Furnishings,386,4
North Carolina,Accessories,365,5
North Carolina,Storage,332,6
North Carolina,Art,329,7
North Carolina,Appliances,212,8
North Carolina,Labels,208,9
North Carolina,Chairs,168,10
North Carolina,Machines,139,11
North Carolina,Envelopes,135,12
North Carolina,Tables,115,13
North Carolina,Fasteners,101,14
North Carolina,Supplies,97,15
North Carolina,Bookcases,91,16
North Carolina,Copiers,15,17
Ohio,Paper,980,1
Ohio,Phones,724,2
Ohio,Furnishings,711,3
Ohio,Binders,666,4
Ohio,Art,555,5
Ohio,Storage,472,6
Ohio,Accessories,464,7
Ohio,Appliances,328,8
Ohio,Chairs,238,9
Ohio,Labels,234,10
Ohio,Machines,201,11
Ohio,Tables,189,12
Ohio,Fasteners,189,12
Ohio,Bookcases,170,14
Ohio,Envelopes,163,15
Ohio,Supplies,123,16
Ohio,Copiers,35,17
Oklahoma,Art,70,1
Oklahoma,Binders,60,2
Oklahoma,Paper,46,3
Oklahoma,Furnishings,43,4
Oklahoma,Phones,32,5
Oklahoma,Accessories,31,6
Oklahoma,Storage,29,7
Oklahoma,Labels,29,7
Oklahoma,Chairs,29,7
Oklahoma,Machines,26,10
Oklahoma,Fasteners,24,11
Oklahoma,Supplies,20,12
Oklahoma,Tables,20,12
Oklahoma,Appliances,11,14
Oklahoma,Envelopes,7,15
Oklahoma,Bookcases,6,16
Oregon,Binders,46,1
Oregon,Paper,41,2
Oregon,Storage,27,3
Oregon,Accessories,26,4
Oregon,Chairs,23,5
Oregon,Art,23,5
Oregon,Phones,22,7
Oregon,Fasteners,16,8
Oregon,Machines,14,9
Oregon,Furnishings,13,10
Oregon,Appliances,11,11
Oregon,Envelopes,10,12
Oregon,Labels,9,13
Oregon,Bookcases,3,14
Oregon,Supplies,1,15
Pennsylvania,Paper,967,1
Pennsylvania,Binders,725,2
Pennsylvania,Phones,661,3
Pennsylvania,Accessories,597,4
Pennsylvania,Furnishings,592,5
Pennsylvania,Storage,542,6
Pennsylvania,Art,506,7
Pennsylvania,Appliances,387,8
Pennsylvania,Chairs,381,9
Pennsylvania,Labels,267,10
Pennsylvania,Machines,249,11
Pennsylvania,Envelopes,213,12
Pennsylvania,Fasteners,211,13
Pennsylvania,Supplies,182,14
Pennsylvania,Bookcases,165,15
Pennsylvania,Tables,160,16
Pennsylvania,Copiers,57,17
Rhode Island,Paper,96,1
Rhode Island,Binders,45,2
Rhode Island,Art,43,3
Rhode Island,Phones,43,3
Rhode Island,Storage,40,5
Rhode Island,Furnishings,33,6
Rhode Island,Envelopes,31,7
Rhode Island,Accessories,27,8
Rhode Island,Appliances,25,9
Rhode Island,Tables,25,9
Rhode Island,Labels,25,9
Rhode Island,Chairs,21,12
Rhode Island,Bookcases,15,13
Rhode Island,Fasteners,13,14
Rhode Island,Machines,10,15
Rhode Island,Supplies,3,16
Rhode Island,Copiers,1,17
South Dakota,Storage,19,1
South Dakota,Binders,10,2
South Dakota,Phones,10,2
South Dakota,Paper,10,2
South Dakota,Supplies,8,5
South Dakota,Art,5,6
South Dakota,Furnishings,4,7
South Dakota,Machines,4,7
South Dakota,Labels,4,7
Tennessee,Paper,296,1
Tennessee,Binders,222,2
Tennessee,Art,197,3
Tennessee,Phones,191,4
Tennessee,Furnishings,190,5
Tennessee,Storage,137,6
Tennessee,Accessories,121,7
Tennessee,Appliances,99,8
Tennessee,Chairs,95,9
Tennessee,Machines,66,10
Tennessee,Tables,65,11
Tennessee,Bookcases,56,12
Tennessee,Envelopes,49,13
Tennessee,Labels,46,14
Tennessee,Supplies,22,15
Tennessee,Fasteners,16,16
Tennessee,Copiers,8,17
Texas,Paper,1633,1
Texas,Binders,1353,2
Texas,Furnishings,1283,3
Texas,Phones,1255,4
Texas,Accessories,1029,5
Texas,Art,951,6
Texas,Storage,902,7
Texas,Appliances,611,8
Texas,Chairs,558,9
Texas,Labels,513,10
Texas,Machines,356,11
Texas,Tables,347,12
Texas,Envelopes,339,13
Texas,Bookcases,336,14
Texas,Fasteners,249,15
Texas,Supplies,239,16
Texas,Copiers,70,17
Utah,Paper,115,1
Utah,Binders,94,2
Utah,Furnishings,93,3
Utah,Phones,76,4
Utah,Accessories,75,5
Utah,Art,67,6
Utah,Appliances,49,7
Utah,Bookcases,37,8
Utah,Storage,33,9
Utah,Labels,32,10
Utah,Machines,29,11
Utah,Supplies,28,12
Utah,Tables,24,13
Utah,Chairs,21,14
Utah,Envelopes,14,15
Utah,Fasteners,14,15
Utah,Copiers,3,17
Virginia,Paper,440,1
Virginia,Binders,284,2
Virginia,Phones,278,3
Virginia,Storage,209,4
Virginia,Accessories,200,5
Virginia,Art,199,6
Virginia,Furnishings,195,7
Virginia,Chairs,138,8
Virginia,Appliances,118,9
Virginia,Envelopes,99,10
Virginia,Tables,97,11
Virginia,Supplies,90,12
Virginia,Labels,74,13
Virginia,Machines,71,14
Virginia,Fasteners,69,15
Virginia,Bookcases,56,16
Virginia,Copiers,37,17
Washington,Paper,817,1
Washington,Binders,632,2
Washington,Phones,622,3
Washington,Furnishings,574,4
Washington,Art,516,5
Washington,Accessories,437,6
Washington,Storage,352,7
Washington,Appliances,308,8
Washington,Chairs,250,9
Washington,Labels,247,10
Washington,Machines,230,11
Washington,Tables,209,12
Washington,Envelopes,171,13
Washington,Fasteners,157,14
Washington,Supplies,152,15
Washington,Bookcases,148,16
Washington,Copiers,59,17
Wisconsin,Paper,173,1
Wisconsin,Binders,148,2
Wisconsin,Furnishings,113,3
Wisconsin,Phones,98,4
Wisconsin,Art,79,5
Wisconsin,Chairs,67,6
Wisconsin,Labels,56,7
Wisconsin,Storage,49,8
Wisconsin,Accessories,47,9
Wisconsin,Envelopes,46,10
Wisconsin,Appliances,33,11
Wisconsin,Tables,33,11
Wisconsin,Bookcases,22,13
Wisconsin,Fasteners,21,14
Wisconsin,Machines,20,15
Wisconsin,Supplies,3,16
