state,sub_category,quantity_sold,sub_category_rank
New Hampshire,Tables,7,15
New Hampshire,Labels,1,16
New Jersey,Paper,355,1
New Jersey,Binders,217,2
New Jersey,Phones,208,3
New Jersey,Storage,153,4
New Jersey,Furnishings,139,5
New Jersey,Appliances,137,6
New Jersey,Art,137,6
New Jersey,Accessories,125,8
New Jersey,Chairs,77,9
New Jersey,Machines,76,10
New Jersey,Tables,51,11
New Jersey,Bookcases,47,12
New Jersey,Supplies,44,13
New Jersey,Envelopes,35,14
New Jersey,Fasteners,30,15
New Jersey,Labels,27,16
New Jersey,Copiers,15,17
New Mexico,Phones,28,1
New Mexico,Binders,23,2
New Mexico,Paper,18,3
New Mexico,Appliances,16,4
New Mexico,Accessories,15,5
New Mexico,Storage,14,6
New Mexico,Fasteners,9,7
New Mexico,Furnishings,5,8
New Mexico,Chairs,3,9
New Mexico,Machines,3,9
New Mexico,Art,3,9
New Mexico,Labels,2,12
New York,Paper,1678,1
New York,Binders,1331,2
New York,Furnishings,1146,3
New York,Phones,1134,4
New York,Art,1081,5
New York,Accessories,889,6
New York,Storage,706,7
New York,Appliances,560,8
New York,Chairs,546,9
New York,Labels,488,10
New York,Tables,339,11
New York,Machines,320,12
New York,Envelopes,299,13
New York,Bookcases,284,14
New York,Fasteners,258,15
New York,Supplies,229,16
New York,Copiers,69,17
North Carolina,Paper,546,1
North Carolina,Binders,430,2
North Carolina,Phones,361,3
North Carolina,Furnishings,335,4
North Carolina,Accessories,311,5
North Carolina,Storage,305,6
North Carolina,Art,283,7
North Carolina,Appliances,199,8
North Carolina,Labels,179,9
North Carolina,Chairs,132,10
North Carolina,Envelopes,125,11
North Carolina,Machines,120,12
North Carolina,Tables,115,13
North Carolina,Fasteners,83,14
North Carolina,Bookcases,81,15
North Carolina,Supplies,79,16
North Carolina,Copiers,15,17
Ohio,Paper,856,1
Ohio,Phones,667,2
Ohio,Furnishings,651,3
Ohio,Binders,599,4
Ohio,Art,497,5
Ohio,Accessories,417,6
Ohio,Storage,394,7
Ohio,Appliances,309,8
Ohio,Chairs,227,9
Ohio,Labels,201,10
Ohio,Tables,175,11
Ohio,Machines,168,12
Ohio,Fasteners,162,13
Ohio,Bookcases,152,14
Ohio,Envelopes,134,15
Ohio,Supplies,104,16
Ohio,Copiers,31,17
Oklahoma,Art,53,1
Oklahoma,Binders,47,2
Oklahoma,Paper,39,3
Oklahoma,Accessories,31,4
Oklahoma,Labels,29,5
Oklahoma,Chairs,29,5
Oklahoma,Phones,26,7
Oklahoma,Storage,24,8
Oklahoma,Furnishings,23,9
Oklahoma,Fasteners,23,9
Oklahoma,Machines,20,11
Oklahoma,Tables,20,11
Oklahoma,Supplies,14,13
Oklahoma,Appliances,10,14
Oklahoma,Bookcases,6,15
Oklahoma,Envelopes,5,16
Oregon,Binders,43,1
Oregon,Paper,40,2
Oregon,Storage,27,3
Oregon,Accessories,26,4
Oregon,Art,23,5
Oregon,Phones,22,6
Oregon,Chairs,21,7
Oregon,Machines,12,8
Oregon,Appliances,11,9
Oregon,Envelopes,10,10
Oregon,Labels,9,11
Oregon,Furnishings,8,12
Oregon,Bookcases,3,13
Oregon,Fasteners,2,14
Oregon,Supplies,1,15
Pennsylvania,Paper,869,1
Pennsylvania,Binders,609,2
Pennsylvania,Phones,574,3
Pennsylvania,Accessories,536,4
Pennsylvania,Furnishings,526,5
Pennsylvania,Storage,514,6
Pennsylvania,Art,484,7
Pennsylvania,Appliances,348,8
Pennsylvania,Chairs,319,9
Pennsylvania,Labels,226,10
Pennsylvania,Machines,217,11
Pennsylvania,Fasteners,191,12
Pennsylvania,Envelopes,185,13
Pennsylvania,Supplies,149,14
Pennsylvania,Bookcases,141,15
Pennsylvania,Tables,134,16
Pennsylvania,Copiers,53,17
Rhode Island,Paper,90,1
Rhode Island,Phones,41,2
Rhode Island,Storage,37,3
Rhode Island,Binders,34,4
Rhode Island,Art,33,5
Rhode Island,Envelopes,31,6
Rhode Island,Accessories,27,7
Rhode Island,Furnishings,26,8
Rhode Island,Appliances,25,9
Rhode Island,Labels,25,9
Rhode Island,Tables,18,11
Rhode Island,Chairs,16,12
Rhode Island,Bookcases,11,13
Rhode Island,Machines,10,14
Rhode Island,Fasteners,7,15
Rhode Island,Supplies,3,16
Rhode Island,Copiers,1,17
South Dakota,Storage,19,1
South Dakota,Supplies,8,2
South Dakota,Binders,6,3
South Dakota,Paper,5,4
South Dakota,Furnishings,4,5
South Dakota,Labels,4,5
South Dakota,Machines,4,5
South Dakota,Art,2,8
Tennessee,Paper,277,1
Tennessee,Binders,219,2
Tennessee,Art,193,3
Tennessee,Phones,170,4
Tennessee,Furnishings,158,5
Tennessee,Storage,137,6
Tennessee,Accessories,115,7
Tennessee,Appliances,92,8
Tennessee,Chairs,91,9
Tennessee,Tables,62,10
Tennessee,Machines,60,11
Tennessee,Bookcases,46,12
Tennessee,Envelopes,44,13
Tennessee,Labels,42,14
Tennessee,Supplies,16,15
Tennessee,Fasteners,12,16
Tennessee,Copiers,5,17
Texas,Paper,1497,1
Texas,Binders,1188,2
Texas,Furnishings,1150,3
Texas,Phones,1066,4
Texas,Accessories,934,5
Texas,Storage,850,6
Texas,Art,846,7
Texas,Appliances,534,8
Texas,Chairs,496,9
Texas,Labels,441,10
Texas,Machines,339,11
Texas,Tables,331,12
Texas,Bookcases,302,13
Texas,Envelopes,288,14
Texas,Fasteners,223,15
Texas,Supplies,222,16
Texas,Copiers,70,17
Utah,Paper,102,1
Utah,Binders,81,2
Utah,Furnishings,79,3
Utah,Phones,74,4
Utah,Accessories,68,5
Utah,Art,65,6
Utah,Appliances,46,7
Utah,Bookcases,33,8
Utah,Storage,33,8
Utah,Labels,31,10
Utah,Machines,29,11
Utah,Supplies,28,12
Utah,Chairs,19,13
Utah,Fasteners,14,14
Utah,Envelopes,14,14
Utah,Tables,12,16
Utah,Copiers,3,17
Virginia,Paper,422,1
Virginia,Phones,255,2
Virginia,Binders,233,3
Virginia,Art,191,4
Virginia,Accessories,182,5
Virginia,Storage,181,6
Virginia,Furnishings,181,6
Virginia,Chairs,125,8
Virginia,Appliances,106,9
Virginia,Envelopes,93,10
Virginia,Tables,91,11
Virginia,Supplies,90,12
Virginia,Labels,74,13
Virginia,Machines,67,14
Virginia,Fasteners,59,15
Virginia,Bookcases,56,16
Virginia,Copiers,37,17
Washington,Paper,709,1
Washington,Binders,580,2
Washington,Phones,559,3
Washington,Furnishings,516,4
Washington,Art,479,5
Washington,Accessories,396,6
Washington,Storage,329,7
Washington,Appliances,267,8
Washington,Labels,235,9
Washington,Machines,219,10
Washington,Chairs,217,11
Washington,Tables,173,12
Washington,Envelopes,166,13
Washington,Supplies,145,14
Washington,Fasteners,140,15
Washington,Bookcases,134,16
Washington,Copiers,50,17
Wisconsin,Paper,146,1
Wisconsin,Binders,125,2
Wisconsin,Phones,91,3
Wisconsin,Furnishings,88,4
Wisconsin,Chairs,61,5
Wisconsin,Art,61,5
Wisconsin,Labels,50,7
Wisconsin,Storage,45,8
Wisconsin,Accessories,37,9
Wisconsin,Appliances,31,10
Wisconsin,Tables,24,11
Wisconsin,Envelopes,19,12
Wisconsin,Bookcases,19,12
Wisconsin,Fasteners,19,12
Wisconsin,Machines,14,15
Wisconsin,Supplies,3,16
