state,sub_category,quantity_sold,sub_category_rank
Georgia,Accessories,77,8
Georgia,Chairs,71,9
Georgia,Bookcases,62,10
Georgia,Tables,59,11
Georgia,Machines,52,12
Georgia,Envelopes,31,13
Georgia,Labels,30,14
Georgia,Supplies,22,15
Georgia,Fasteners,19,16
Georgia,Copiers,5,17
Illinois,Paper,626,1
Illinois,Binders,513,2
Illinois,Furnishings,483,3
Illinois,Phones,450,4
Illinois,Accessories,323,5
Illinois,Storage,289,6
Illinois,Art,285,7
Illinois,Chairs,267,8
Illinois,Appliances,226,9
Illinois,Machines,180,10
Illinois,Labels,165,11
Illinois,Bookcases,134,12
Illinois,Envelopes,117,13
Illinois,Tables,115,14
Illinois,Fasteners,98,15
Illinois,Supplies,96,16
Illinois,Copiers,27,17
Indiana,Paper,150,1
Indiana,Binders,126,2
Indiana,Accessories,111,3
Indiana,Phones,99,4
Indiana,Art,89,5
Indiana,Storage,81,6
Indiana,Furnishings,76,7
Indiana,Labels,57,8
Indiana,Appliances,45,9
Indiana,Chairs,39,10
Indiana,Machines,33,11
Indiana,Bookcases,31,12
Indiana,Supplies,30,13
Indiana,Envelopes,23,14
Indiana,Tables,15,15
Indiana,Fasteners,11,16
Indiana,Copiers,3,17
Iowa,Accessories,40,1
Iowa,Phones,37,2
Iowa,Paper,33,3
Iowa,Chairs,32,4
Iowa,Machines,25,5
Iowa,Binders,20,6
Iowa,Storage,19,7
Iowa,Art,16,8
Iowa,Furnishings,9,9
Iowa,Appliances,7,10
Iowa,Tables,5,11
Iowa,Labels,3,12
Iowa,Fasteners,3,12
Iowa,Supplies,3,12
Iowa,Envelopes,2,15
Kansas,Paper,76,1
Kansas,Art,59,2
Kansas,Chairs,44,3
Kansas,Phones,34,4
Kansas,Fasteners,23,5
Kansas,Accessories,20,6
Kansas,Binders,18,7
Kansas,Furnishings,15,8
Kansas,Labels,14,9
Kansas,Tables,10,10
Kansas,Storage,9,11
Kansas,Appliances,9,11
Kansas,Supplies,9,11
Kansas,Bookcases,8,14
Kansas,Machines,8,14
Kansas,Copiers,2,16
Kentucky,Paper,314,1
Kentucky,Binders,210,2
Kentucky,Phones,202,3
Kentucky,Furnishings,193,4
Kentucky,Art,183,5
Kentucky,Appliances,142,6
Kentucky,Storage,139,7
Kentucky,Accessories,135,8
Kentucky,Chairs,106,9
Kentucky,Labels,66,10
Kentucky,Envelopes,60,11
Kentucky,Fasteners,59,12
Kentucky,Machines,58,13
Kentucky,Bookcases,54,14
Kentucky,Tables,41,15
Kentucky,Supplies,37,16
Kentucky,Copiers,15,17
Louisiana,Art,100,1
Louisiana,Binders,89,2
Louisiana,Paper,71,3
Louisiana,Phones,63,4
Louisiana,Storage,48,5
Louisiana,Chairs,46,6
Louisiana,Accessories,38,7
Louisiana,Furnishings,36,8
Louisiana,Envelopes,25,9
Louisiana,Appliances,24,10
Louisiana,Fasteners,22,11
Louisiana,Labels,19,12
Louisiana,Machines,15,13
Louisiana,Tables,14,14
Louisiana,Bookcases,12,15
Louisiana,Supplies,7,16
Maryland,Phones,53,1
Maryland,Storage,47,2
Maryland,Furnishings,39,3
Maryland,Binders,25,4
Maryland,Paper,19,5
Maryland,Appliances,17,6
Maryland,Supplies,16,7
Maryland,Art,15,8
Maryland,Labels,14,9
Maryland,Fasteners,13,10
Maryland,Bookcases,10,11
Maryland,Accessories,9,12
Maryland,Tables,9,12
Maryland,Machines,9,12
Maryland,Chairs,7,15
Maryland,Copiers,6,16
Maryland,Envelopes,3,17
Massachusetts,Paper,156,1
Massachusetts,Binders,149,2
Massachusetts,Furnishings,131,3
Massachusetts,Phones,116,4
Massachusetts,Art,111,5
Massachusetts,Accessories,75,6
Massachusetts,Appliances,69,7
Massachusetts,Storage,68,8
Massachusetts,Fasteners,53,9
Massachusetts,Chairs,53,9
Massachusetts,Labels,52,11
Massachusetts,Tables,51,12
Massachusetts,Machines,44,13
Massachusetts,Bookcases,37,14
Massachusetts,Envelopes,36,15
Massachusetts,Supplies,21,16
Massachusetts,Copiers,2,17
Michigan,Phones,240,1
Michigan,Paper,219,2
Michigan,Binders,187,3
Michigan,Art,183,4
Michigan,Storage,182,5
Michigan,Furnishings,161,6
Michigan,Accessories,155,7
Michigan,Appliances,99,8
Michigan,Labels,89,9
Michigan,Bookcases,82,10
Michigan,Chairs,72,11
Michigan,Machines,60,12
Michigan,Tables,58,13
Michigan,Envelopes,36,14
Michigan,Supplies,25,15
Michigan,Fasteners,22,16
Michigan,Copiers,21,17
Minnesota,Paper,188,1
Minnesota,Phones,181,2
Minnesota,Binders,163,3
Minnesota,Storage,131,4
Minnesota,Art,114,5
Minnesota,Appliances,111,6
Minnesota,Furnishings,106,7
Minnesota,Accessories,100,8
Minnesota,Tables,76,9
Minnesota,Chairs,70,10
Minnesota,Bookcases,65,11
Minnesota,Envelopes,62,12
Minnesota,Labels,59,13
Minnesota,Machines,42,14
Minnesota,Fasteners,28,15
Minnesota,Supplies,6,16
Mississippi,Paper,112,1
Mississippi,Furnishings,79,2
Mississippi,Accessories,64,3
Mississippi,Phones,64,3
Mississippi,Binders,60,5
Mississippi,Storage,44,6
Mississippi,Art,41,7
Mississippi,Bookcases,31,8
Mississippi,Supplies,20,9
Mississippi,Labels,20,9
Mississippi,Tables,19,11
Mississippi,Chairs,17,12
Mississippi,Appliances,16,13
Mississippi,Machines,13,14
Mississippi,Fasteners,10,15
Mississippi,Envelopes,8,16
Mississippi,Copiers,5,17
Missouri,Binders,118,1
Missouri,Furnishings,97,2
Missouri,Accessories,82,3
Missouri,Paper,76,4
Missouri,Phones,66,5
Missouri,Storage,54,6
Missouri,Tables,38,7
Missouri,Chairs,32,8
Missouri,Art,30,9
Missouri,Appliances,27,10
Missouri,Machines,26,11
Missouri,Supplies,20,12
Missouri,Labels,15,13
Missouri,Envelopes,13,14
Missouri,Fasteners,12,15
Missouri,Copiers,7,16
Missouri,Bookcases,5,17
Nebraska,Paper,13,1
Nebraska,Chairs,9,2
Nebraska,Phones,5,3
Nebraska,Machines,4,4
Nebraska,Art,4,4
Nebraska,Bookcases,3,6
Nebraska,Accessories,2,7
Nevada,Paper,68,1
Nevada,Phones,46,2
Nevada,Furnishings,26,3
Nevada,Chairs,24,4
Nevada,Appliances,17,5
Nevada,Binders,13,6
Nevada,Storage,9,7
Nevada,Accessories,9,7
Nevada,Art,8,9
Nevada,Labels,6,10
Nevada,Fasteners,5,11
Nevada,Bookcases,3,12
Nevada,Supplies,3,12
Nevada,Machines,2,14
Nevada,Tables,1,15
New Hampshire,Paper,48,1
New Hampshire,Art,48,1
New Hampshire,Phones,31,3
New Hampshire,Storage,29,4
New Hampshire,Binders,29,4
New Hampshire,Chairs,27,6
New Hampshire,Furnishings,23,7
New Hampshire,Accessories,18,8
New Hampshire,Appliances,12,9
New Hampshire,Supplies,12,9
New Hampshire,Envelopes,11,11
New Hampshire,Machines,11,11
New Hampshire,Bookcases,10,13
New Hampshire,Tables,7,14
New Hampshire,Fasteners,7,14
New Hampshire,Labels,1,16
New Jersey,Paper,318,1
New Jersey,Phones,206,2
New Jersey,Binders,204,3
New Jersey,Storage,129,4
New Jersey,Furnishings,129,4
New Jersey,Art,121,6
New Jersey,Appliances,118,7
New Jersey,Accessories,115,8
New Jersey,Chairs,66,9
New Jersey,Machines,66,9
New Jersey,Bookcases,47,11
New Jersey,Supplies,41,12
New Jersey,Tables,39,13
New Jersey,Envelopes,33,14
New Jersey,Fasteners,26,15
New Jersey,Labels,23,16
New Jersey,Copiers,15,17
New Mexico,Phones,19,1
New Mexico,Binders,15,2
New Mexico,Fasteners,9,3
New Mexico,Storage,7,4
New Mexico,Appliances,5,5
New Mexico,Machines,3,6
New Mexico,Furnishings,3,6
New Mexico,Accessories,3,6
New Mexico,Labels,2,9
New York,Paper,1433,1
New York,Binders,1150,2
New York,Furnishings,998,3
New York,Phones,967,4
New York,Art,921,5
New York,Accessories,784,6
New York,Storage,627,7
New York,Chairs,491,8
New York,Appliances,490,9
New York,Labels,442,10
New York,Tables,289,11
New York,Machines,275,12
New York,Bookcases,254,13
New York,Envelopes,249,14
New York,Fasteners,230,15
New York,Supplies,207,16
New York,Copiers,66,17
North Carolina,Paper,433,1
North Carolina,Binders,345,2
North Carolina,Phones,297,3
North Carolina,Accessories,264,4
North Carolina,Furnishings,246,5
North Carolina,Storage,234,6
North Carolina,Art,233,7
North Carolina,Labels,171,8
North Carolina,Appliances,148,9
North Carolina,Chairs,124,10
North Carolina,Envelopes,114,11
North Carolina,Machines,109,12
North Carolina,Tables,97,13
North Carolina,Fasteners,71,14
North Carolina,Bookcases,62,15
North Carolina,Supplies,59,16
North Carolina,Copiers,6,17
Ohio,Paper,791,1
Ohio,Phones,623,2
Ohio,Furnishings,613,3
Ohio,Binders,550,4
Ohio,Art,455,5
Ohio,Accessories,380,6
Ohio,Storage,360,7
Ohio,Appliances,285,8
Ohio,Chairs,207,9
Ohio,Labels,184,10
Ohio,Machines,162,11
Ohio,Tables,151,12
Ohio,Fasteners,138,13
Ohio,Bookcases,138,13
Ohio,Supplies,103,15
Ohio,Envelopes,101,16
Ohio,Copiers,31,17
Oklahoma,Art,53,1
Oklahoma,Paper,36,2
Oklahoma,Binders,30,3
Oklahoma,Labels,29,4
Oklahoma,Phones,24,5
Oklahoma,Chairs,23,6
Oklahoma,Accessories,22,7
Oklahoma,Fasteners,20,8
Oklahoma,Tables,18,9
Oklahoma,Storage,18,9
Oklahoma,Furnishings,17,11
Oklahoma,Machines,15,12
Oklahoma,Supplies,14,13
Oklahoma,Appliances,10,14
Oklahoma,Envelopes,5,15
Oregon,Binders,40,1
Oregon,Paper,37,2
Oregon,Accessories,24,3
Oregon,Chairs,21,4
Oregon,Art,20,5
Oregon,Phones,13,6
Oregon,Storage,11,7
Oregon,Machines,9,8
Oregon,Appliances,9,8
Oregon,Labels,7,10
Oregon,Furnishings,5,11
Oregon,Envelopes,5,11
Oregon,Bookcases,3,13
Oregon,Fasteners,2,14
Oregon,Supplies,1,15
Pennsylvania,Paper,730,1
Pennsylvania,Binders,526,2
Pennsylvania,Phones,500,3
Pennsylvania,Accessories,474,4
Pennsylvania,Furnishings,463,5
Pennsylvania,Storage,438,6
Pennsylvania,Art,376,7
Pennsylvania,Appliances,291,8
Pennsylvania,Chairs,250,9
Pennsylvania,Machines,193,10
Pennsylvania,Labels,181,11
Pennsylvania,Fasteners,171,12
Pennsylvania,Envelopes,158,13
Pennsylvania,Supplies,130,14
Pennsylvania,Bookcases,128,15
Pennsylvania,Tables,108,16
Pennsylvania,Copiers,46,17
Rhode Island,Paper,87,1
Rhode Island,Phones,37,2
Rhode Island,Art,33,3
Rhode Island,Binders,32,4
Rhode Island,Storage,30,5
Rhode Island,Envelopes,29,6
Rhode Island,Accessories,27,7
Rhode Island,Appliances,25,8
Rhode Island,Labels,22,9
Rhode Island,Furnishings,21,10
Rhode Island,Tables,18,11
Rhode Island,Chairs,13,12
Rhode Island,Bookcases,11,13
Rhode Island,Machines,10,14
Rhode Island,Fasteners,7,15
Rhode Island,Supplies,3,16
Rhode Island,Copiers,1,17
South Dakota,Storage,9,1
South Dakota,Binders,6,2
South Dakota,Labels,4,3
South Dakota,Paper,2,4
Tennessee,Paper,236,1
Tennessee,Binders,213,2
Tennessee,Furnishings,151,3
Tennessee,Phones,149,4
Tennessee,Art,148,5
Tennessee,Storage,126,6
Tennessee,Accessories,104,7
Tennessee,Appliances,86,8
Tennessee,Chairs,73,9
Tennessee,Tables,60,10
Tennessee,Machines,56,11
Tennessee,Bookcases,46,12
Tennessee,Labels,35,13
Tennessee,Envelopes,35,13
Tennessee,Fasteners,12,15
Tennessee,Supplies,11,16
Tennessee,Copiers,3,17
Texas,Paper,1310,1
Texas,Furnishings,1009,2
Texas,Binders,960,3
Texas,Phones,944,4
Texas,Accessories,776,5
Texas,Art,750,6
Texas,Storage,744,7
Texas,Appliances,459,8
Texas,Chairs,442,9
Texas,Labels,391,10
Texas,Machines,318,11
Texas,Tables,283,12
Texas,Bookcases,274,13
Texas,Envelopes,269,14
Texas,Supplies,198,15
Texas,Fasteners,197,16
Texas,Copiers,57,17
Utah,Paper,94,1
Utah,Binders,76,2
Utah,Furnishings,71,3
Utah,Accessories,68,4
Utah,Art,57,5
Utah,Phones,56,6
Utah,Bookcases,33,7
Utah,Appliances,33,7
Utah,Labels,31,9
Utah,Supplies,28,10
Utah,Storage,26,11
Utah,Machines,23,12
Utah,Chairs,19,13
Utah,Fasteners,14,14
Utah,Envelopes,14,14
Utah,Tables,12,16
Utah,Copiers,3,17
Virginia,Paper,397,1
Virginia,Phones,241,2
Virginia,Binders,207,3
Virginia,Accessories,174,4
Virginia,Furnishings,170,5
Virginia,Art,167,6
Virginia,Storage,152,7
Virginia,Tables,91,8
Virginia,Appliances,90,9
Virginia,Envelopes,85,10
Virginia,Supplies,75,11
Virginia,Chairs,74,12
Virginia,Labels,73,13
Virginia,Machines,60,14
Virginia,Fasteners,59,15
Virginia,Bookcases,53,16
Virginia,Copiers,35,17
Washington,Paper,614,1
Washington,Binders,490,2
Washington,Furnishings,470,3
Washington,Phones,458,4
Washington,Art,404,5
Washington,Accessories,306,6
Washington,Storage,281,7
Washington,Appliances,260,8
Washington,Chairs,202,9
Washington,Machines,200,10
Washington,Labels,195,11
Washington,Tables,149,12
Washington,Envelopes,142,13
Washington,Fasteners,134,14
Washington,Bookcases,131,15
Washington,Supplies,115,16
Washington,Copiers,42,17
Wisconsin,Paper,139,1
Wisconsin,Binders,102,2
Wisconsin,Phones,85,3
Wisconsin,Furnishings,77,4
Wisconsin,Chairs,61,5
Wisconsin,Art,59,6
Wisconsin,Labels,44,7
Wisconsin,Accessories,35,8
Wisconsin,Appliances,31,9
Wisconsin,Storage,27,10
Wisconsin,Tables,24,11
Wisconsin,Fasteners,19,12
Wisconsin,Bookcases,15,13
Wisconsin,Machines,14,14
Wisconsin,Envelopes,14,14
Wisconsin,Supplies,3,16
