state,sub_category,quantity_sold,sub_category_rank
Florida,Paper,727,1
Florida,Binders,524,2
Florida,Art,443,3
Florida,Phones,432,4
Florida,Furnishings,397,5
Florida,Accessories,341,6
Florida,Storage,287,7
Florida,Appliances,229,8
Florida,Chairs,222,9
Florida,Labels,193,10
Florida,Tables,156,11
Florida,Machines,133,12
Florida,Fasteners,115,13
Florida,Envelopes,108,14
Florida,Supplies,86,15
Florida,Bookcases,78,16
Florida,Copiers,18,17
Georgia,Paper,265,1
Georgia,Phones,257,2
Georgia,Binders,244,3
Georgia,Furnishings,197,4
Georgia,Art,143,5
Georgia,Storage,108,6
Georgia,Appliances,102,7
Georgia,Chairs,91,8
Georgia,Accessories,91,8
Georgia,Bookcases,82,10
Georgia,Tables,68,11
Georgia,Labels,59,12
Georgia,Machines,57,13
Georgia,Envelopes,38,14
Georgia,Supplies,34,15
Georgia,Fasteners,28,16
Georgia,Copiers,9,17
Illinois,Paper,758,1
Illinois,Binders,605,2
Illinois,Furnishings,593,3
Illinois,Phones,546,4
Illinois,Accessories,378,5
Illinois,Art,369,6
Illinois,Storage,358,7
Illinois,Chairs,328,8
Illinois,Appliances,293,9
Illinois,Machines,209,10
Illinois,Labels,172,11
Illinois,Tables,152,12
Illinois,Envelopes,146,13
Illinois,Bookcases,140,14
Illinois,Fasteners,114,15
Illinois,Supplies,110,16
Illinois,Copiers,32,17
Indiana,Paper,189,1
Indiana,Binders,164,2
Indiana,Accessories,126,3
Indiana,Phones,120,4
Indiana,Furnishings,113,5
Indiana,Art,110,6
Indiana,Storage,87,7
Indiana,Appliances,67,8
Indiana,Chairs,63,9
Indiana,Labels,58,10
Indiana,Bookcases,36,11
Indiana,Supplies,35,12
Indiana,Machines,33,13
Indiana,Envelopes,25,14
Indiana,Tables,19,15
Indiana,Fasteners,18,16
Indiana,Copiers,10,17
Iowa,Accessories,45,1
Iowa,Phones,43,2
Iowa,Paper,42,3
Iowa,Chairs,36,4
Iowa,Machines,25,5
Iowa,Art,22,6
Iowa,Storage,21,7
Iowa,Furnishings,21,7
Iowa,Binders,20,9
Iowa,Appliances,7,10
Iowa,Labels,6,11
Iowa,Fasteners,5,12
Iowa,Tables,5,12
Iowa,Supplies,3,14
Iowa,Envelopes,2,15
Kansas,Paper,78,1
Kansas,Art,61,2
Kansas,Chairs,44,3
Kansas,Phones,34,4
Kansas,Accessories,26,5
Kansas,Fasteners,23,6
Kansas,Furnishings,20,7
Kansas,Binders,18,8
Kansas,Tables,14,9
Kansas,Labels,14,9
Kansas,Appliances,12,11
Kansas,Storage,12,11
Kansas,Supplies,9,13
Kansas,Machines,8,14
Kansas,Bookcases,8,14
Kansas,Copiers,2,16
Kentucky,Paper,357,1
Kentucky,Binders,221,2
Kentucky,Art,219,3
Kentucky,Phones,216,4
Kentucky,Furnishings,209,5
Kentucky,Appliances,168,6
Kentucky,Storage,148,7
Kentucky,Accessories,144,8
Kentucky,Chairs,119,9
Kentucky,Labels,76,10
Kentucky,Machines,69,11
Kentucky,Fasteners,66,12
Kentucky,Envelopes,60,13
Kentucky,Bookcases,60,13
Kentucky,Tables,41,15
Kentucky,Supplies,37,16
Kentucky,Copiers,17,17
Louisiana,Art,108,1
Louisiana,Binders,94,2
Louisiana,Paper,91,3
Louisiana,Phones,77,4
Louisiana,Accessories,54,5
Louisiana,Storage,52,6
Louisiana,Chairs,49,7
Louisiana,Furnishings,45,8
Louisiana,Appliances,27,9
Louisiana,Envelopes,26,10
Louisiana,Fasteners,22,11
Louisiana,Labels,19,12
Louisiana,Machines,15,13
Louisiana,Tables,14,14
Louisiana,Supplies,12,15
Louisiana,Bookcases,12,15
Maryland,Phones,76,1
Maryland,Storage,52,2
Maryland,Furnishings,42,3
Maryland,Binders,32,4
Maryland,Paper,26,5
Maryland,Supplies,20,6
Maryland,Appliances,20,6
Maryland,Accessories,19,8
Maryland,Machines,17,9
Maryland,Fasteners,17,9
Maryland,Art,15,11
Maryland,Labels,14,12
Maryland,Tables,13,13
Maryland,Envelopes,12,14
Maryland,Bookcases,10,15
Maryland,Chairs,7,16
Maryland,Copiers,6,17
Massachusetts,Paper,209,1
Massachusetts,Binders,190,2
Massachusetts,Phones,168,3
Massachusetts,Furnishings,161,4
Massachusetts,Art,150,5
Massachusetts,Accessories,110,6
Massachusetts,Labels,91,7
Massachusetts,Storage,89,8
Massachusetts,Appliances,85,9
Massachusetts,Tables,73,10
Massachusetts,Chairs,63,11
Massachusetts,Fasteners,58,12
Massachusetts,Envelopes,52,13
Massachusetts,Machines,51,14
Massachusetts,Bookcases,41,15
Massachusetts,Supplies,21,16
Massachusetts,Copiers,14,17
Michigan,Phones,278,1
Michigan,Paper,252,2
Michigan,Storage,224,3
Michigan,Binders,220,4
Michigan,Art,213,5
Michigan,Furnishings,212,6
Michigan,Accessories,172,7
Michigan,Labels,124,8
Michigan,Appliances,102,9
Michigan,Bookcases,87,10
Michigan,Chairs,87,10
Michigan,Tables,73,12
Michigan,Machines,60,13
Michigan,Envelopes,46,14
Michigan,Supplies,38,15
Michigan,Fasteners,25,16
Michigan,Copiers,21,17
Minnesota,Binders,215,1
Minnesota,Paper,206,2
Minnesota,Phones,201,3
Minnesota,Storage,147,4
Minnesota,Furnishings,136,5
Minnesota,Appliances,133,6
Minnesota,Accessories,123,7
Minnesota,Art,121,8
Minnesota,Envelopes,89,9
Minnesota,Bookcases,80,10
Minnesota,Tables,79,11
Minnesota,Chairs,76,12
Minnesota,Labels,62,13
Minnesota,Machines,52,14
Minnesota,Fasteners,42,15
Minnesota,Supplies,10,16
Mississippi,Paper,132,1
Mississippi,Furnishings,79,2
Mississippi,Accessories,79,2
Mississippi,Binders,68,4
Mississippi,Phones,64,5
Mississippi,Art,61,6
Mississippi,Storage,51,7
Mississippi,Bookcases,38,8
Mississippi,Machines,33,9
Mississippi,Labels,22,10
Mississippi,Chairs,22,10
Mississippi,Supplies,20,12
Mississippi,Tables,19,13
Mississippi,Appliances,19,13
Mississippi,Envelopes,11,15
Mississippi,Fasteners,10,16
Mississippi,Copiers,10,16
Missouri,Binders,129,1
Missouri,Furnishings,114,2
Missouri,Accessories,95,3
Missouri,Paper,92,4
Missouri,Storage,78,5
Missouri,Phones,71,6
Missouri,Chairs,43,7
Missouri,Tables,38,8
Missouri,Art,34,9
Missouri,Appliances,31,10
Missouri,Machines,31,10
Missouri,Supplies,20,12
Missouri,Envelopes,18,13
Missouri,Labels,15,14
Missouri,Fasteners,14,15
Missouri,Copiers,7,16
Missouri,Bookcases,6,17
Nebraska,Paper,24,1
Nebraska,Chairs,16,2
Nebraska,Accessories,11,3
Nebraska,Phones,10,4
Nebraska,Machines,9,5
Nebraska,Binders,6,6
Nebraska,Appliances,5,7
Nebraska,Art,4,8
Nebraska,Bookcases,3,9
Nevada,Paper,68,1
Nevada,Phones,50,2
Nevada,Furnishings,32,3
Nevada,Chairs,26,4
Nevada,Binders,19,5
Nevada,Storage,18,6
Nevada,Appliances,17,7
Nevada,Art,12,8
Nevada,Accessories,11,9
Nevada,Labels,6,10
Nevada,Fasteners,5,11
Nevada,Supplies,3,12
Nevada,Bookcases,3,12
Nevada,Machines,2,14
Nevada,Tables,1,15
Nevada,Envelopes,1,15
New Hampshire,Paper,52,1
New Hampshire,Art,48,2
New Hampshire,Phones,38,3
New Hampshire,Chairs,34,4
New Hampshire,Binders,31,5
New Hampshire,Storage,29,6
New Hampshire,Furnishings,23,7
New Hampshire,Accessories,18,8
New Hampshire,Appliances,15,9
New Hampshire,Fasteners,13,10
New Hampshire,Bookcases,12,11
New Hampshire,Supplies,12,11
New Hampshire,Machines,11,13
New Hampshire,Envelopes,11,13
New Hampshire,Tables,7,15
New Hampshire,Labels,1,16
New Jersey,Paper,370,1
New Jersey,Binders,217,2
New Jersey,Phones,215,3
New Jersey,Storage,160,4
New Jersey,Furnishings,146,5
New Jersey,Art,146,5
New Jersey,Appliances,142,7
New Jersey,Accessories,127,8
New Jersey,Chairs,81,9
New Jersey,Machines,76,10
New Jersey,Tables,54,11
New Jersey,Bookcases,48,12
New Jersey,Supplies,44,13
New Jersey,Fasteners,40,14
New Jersey,Envelopes,35,15
New Jersey,Labels,31,16
New Jersey,Copiers,15,17
New Mexico,Phones,28,1
New Mexico,Binders,23,2
New Mexico,Paper,18,3
New Mexico,Appliances,16,4
New Mexico,Accessories,15,5
New Mexico,Storage,14,6
New Mexico,Fasteners,9,7
New Mexico,Furnishings,5,8
New Mexico,Art,3,9
New Mexico,Machines,3,9
New Mexico,Chairs,3,9
New Mexico,Labels,2,12
New York,Paper,1718,1
New York,Binders,1370,2
New York,Furnishings,1176,3
New York,Phones,1165,4
New York,Art,1094,5
New York,Accessories,902,6
New York,Storage,712,7
New York,Appliances,583,8
New York,Chairs,575,9
New York,Labels,493,10
New York,Tables,346,11
New York,Machines,340,12
New York,Bookcases,303,13
New York,Envelopes,302,14
New York,Fasteners,276,15
New York,Supplies,247,16
New York,Copiers,74,17
North Carolina,Paper,568,1
North Carolina,Binders,444,2
North Carolina,Phones,375,3
North Carolina,Furnishings,358,4
North Carolina,Accessories,328,5
North Carolina,Storage,305,6
North Carolina,Art,292,7
North Carolina,Appliances,201,8
North Carolina,Labels,182,9
North Carolina,Chairs,140,10
North Carolina,Machines,134,11
North Carolina,Envelopes,132,12
North Carolina,Tables,115,13
North Carolina,Fasteners,92,14
North Carolina,Bookcases,81,15
North Carolina,Supplies,79,16
North Carolina,Copiers,15,17
Ohio,Paper,872,1
Ohio,Phones,670,2
Ohio,Furnishings,659,3
Ohio,Binders,605,4
Ohio,Art,497,5
Ohio,Accessories,418,6
Ohio,Storage,410,7
Ohio,Appliances,316,8
Ohio,Chairs,227,9
Ohio,Labels,201,10
Ohio,Tables,175,11
Ohio,Fasteners,174,12
Ohio,Machines,168,13
Ohio,Bookcases,153,14
Ohio,Envelopes,134,15
Ohio,Supplies,106,16
Ohio,Copiers,31,17
Oklahoma,Art,53,1
Oklahoma,Binders,47,2
Oklahoma,Paper,41,3
Oklahoma,Accessories,31,4
Oklahoma,Labels,29,5
Oklahoma,Chairs,29,5
Oklahoma,Phones,28,7
Oklahoma,Storage,24,8
Oklahoma,Fasteners,23,9
Oklahoma,Furnishings,23,9
Oklahoma,Machines,21,11
Oklahoma,Tables,20,12
Oklahoma,Supplies,14,13
Oklahoma,Appliances,11,14
Oklahoma,Envelopes,7,15
Oklahoma,Bookcases,6,16
Oregon,Binders,46,1
Oregon,Paper,41,2
Oregon,Storage,27,3
Oregon,Accessories,26,4
Oregon,Art,23,5
Oregon,Chairs,23,5
Oregon,Phones,22,7
Oregon,Fasteners,16,8
Oregon,Machines,14,9
Oregon,Furnishings,13,10
Oregon,Appliances,11,11
Oregon,Envelopes,10,12
Oregon,Labels,9,13
Oregon,Bookcases,3,14
Oregon,Supplies,1,15
Pennsylvania,Paper,889,1
Pennsylvania,Binders,627,2
Pennsylvania,Phones,597,3
Pennsylvania,Accessories,543,4
Pennsylvania,Furnishings,539,5
Pennsylvania,Storage,525,6
Pennsylvania,Art,490,7
Pennsylvania,Appliances,352,8
Pennsylvania,Chairs,343,9
Pennsylvania,Labels,240,10
Pennsylvania,Machines,221,11
Pennsylvania,Fasteners,191,12
Pennsylvania,Envelopes,188,13
Pennsylvania,Supplies,163,14
Pennsylvania,Tables,150,15
Pennsylvania,Bookcases,141,16
Pennsylvania,Copiers,55,17
Rhode Island,Paper,96,1
Rhode Island,Phones,41,2
Rhode Island,Art,40,3
Rhode Island,Storage,37,4
Rhode Island,Binders,37,4
Rhode Island,Envelopes,31,6
Rhode Island,Furnishings,27,7
Rhode Island,Accessories,27,7
Rhode Island,Labels,25,9
Rhode Island,Appliances,25,9
Rhode Island,Tables,18,11
Rhode Island,Chairs,17,12
Rhode Island,Bookcases,11,13
Rhode Island,Machines,10,14
Rhode Island,Fasteners,7,15
Rhode Island,Supplies,3,16
Rhode Island,Copiers,1,17
South Dakota,Storage,19,1
South Dakota,Supplies,8,2
South Dakota,Binders,6,3
South Dakota,Paper,5,4
South Dakota,Furnishings,4,5
South Dakota,Labels,4,5
South Dakota,Machines,4,5
South Dakota,Art,2,8
Tennessee,Paper,280,1
Tennessee,Binders,222,2
Tennessee,Art,197,3
Tennessee,Phones,174,4
Tennessee,Furnishings,167,5
Tennessee,Storage,137,6
Tennessee,Accessories,117,7
Tennessee,Appliances,99,8
Tennessee,Chairs,91,9
Tennessee,Tables,62,10
Tennessee,Machines,60,11
Tennessee,Bookcases,46,12
Tennessee,Envelopes,44,13
Tennessee,Labels,42,14
Tennessee,Supplies,20,15
Tennessee,Fasteners,12,16
Tennessee,Copiers,5,17
Texas,Paper,1524,1
Texas,Binders,1215,2
Texas,Furnishings,1178,3
Texas,Phones,1100,4
Texas,Accessories,950,5
Texas,Art,872,6
Texas,Storage,857,7
Texas,Appliances,550,8
Texas,Chairs,512,9
Texas,Labels,471,10
Texas,Machines,347,11
Texas,Tables,333,12
Texas,Bookcases,311,13
Texas,Envelopes,294,14
Texas,Fasteners,232,15
Texas,Supplies,226,16
Texas,Copiers,70,17
Utah,Paper,104,1
Utah,Furnishings,89,2
Utah,Binders,89,2
Utah,Phones,76,4
Utah,Accessories,71,5
Utah,Art,67,6
Utah,Appliances,46,7
Utah,Storage,33,8
Utah,Bookcases,33,8
Utah,Labels,32,10
Utah,Machines,29,11
Utah,Supplies,28,12
Utah,Tables,24,13
Utah,Chairs,19,14
Utah,Fasteners,14,15
Utah,Envelopes,14,15
Utah,Copiers,3,17
Virginia,Paper,432,1
Virginia,Phones,267,2
Virginia,Binders,248,3
Virginia,Art,191,4
Virginia,Storage,186,5
Virginia,Furnishings,184,6
Virginia,Accessories,182,7
Virginia,Chairs,127,8
Virginia,Appliances,106,9
Virginia,Tables,97,10
Virginia,Envelopes,93,11
Virginia,Supplies,90,12
Virginia,Labels,74,13
Virginia,Machines,67,14
Virginia,Fasteners,59,15
Virginia,Bookcases,56,16
Virginia,Copiers,37,17
Washington,Paper,730,1
Washington,Binders,592,2
Washington,Phones,567,3
Washington,Furnishings,523,4
Washington,Art,487,5
Washington,Accessories,412,6
Washington,Storage,334,7
Washington,Appliances,274,8
Washington,Labels,235,9
Washington,Chairs,226,10
Washington,Machines,219,11
Washington,Tables,173,12
Washington,Envelopes,169,13
Washington,Supplies,145,14
Washington,Fasteners,144,15
Washington,Bookcases,143,16
Washington,Copiers,50,17
Wisconsin,Paper,146,1
Wisconsin,Binders,133,2
Wisconsin,Phones,94,3
Wisconsin,Furnishings,93,4
Wisconsin,Art,65,5
Wisconsin,Chairs,61,6
Wisconsin,Labels,56,7
Wisconsin,Storage,49,8
Wisconsin,Accessories,45,9
Wisconsin,Appliances,33,10
Wisconsin,Envelopes,31,11
Wisconsin,Tables,27,12
Wisconsin,Bookcases,19,13
Wisconsin,Fasteners,19,13
Wisconsin,Machines,14,15
Wisconsin,Supplies,3,16
