state,sub_category,quantity_sold,sub_category_rank
Massachusetts,Appliances,78,8
Massachusetts,Labels,77,9
Massachusetts,Tables,59,10
Massachusetts,Chairs,56,11
Massachusetts,Fasteners,56,11
Massachusetts,Machines,50,13
Massachusetts,Envelopes,45,14
Massachusetts,Bookcases,41,15
Massachusetts,Supplies,21,16
Massachusetts,Copiers,5,17
Michigan,Paper,250,1
Michigan,Phones,243,2
Michigan,Art,208,3
Michigan,Storage,204,4
Michigan,Binders,196,5
Michigan,Furnishings,180,6
Michigan,Accessories,166,7
Michigan,Appliances,100,8
Michigan,Labels,98,9
Michigan,Chairs,87,10
Michigan,Bookcases,83,11
Michigan,Tables,73,12
Michigan,Machines,60,13
Michigan,Envelopes,46,14
Michigan,Supplies,34,15
Michigan,Fasteners,25,16
Michigan,Copiers,21,17
Minnesota,Binders,203,1
Minnesota,Paper,199,2
Minnesota,Phones,198,3
Minnesota,Storage,145,4
Minnesota,Furnishings,123,5
Minnesota,Art,121,6
Minnesota,Appliances,120,7
Minnesota,Accessories,117,8
Minnesota,Tables,76,9
Minnesota,Chairs,76,9
Minnesota,Envelopes,75,11
Minnesota,Bookcases,67,12
Minnesota,Labels,59,13
Minnesota,Machines,52,14
Minnesota,Fasteners,38,15
Minnesota,Supplies,6,16
Mississippi,Paper,127,1
Mississippi,Furnishings,79,2
Mississippi,Accessories,77,3
Mississippi,Phones,64,4
Mississippi,Binders,60,5
Mississippi,Storage,49,6
Mississippi,Art,42,7
Mississippi,Bookcases,38,8
Mississippi,Machines,22,9
Mississippi,Chairs,22,9
Mississippi,Supplies,20,11
Mississippi,Labels,20,11
Mississippi,Appliances,19,13
Mississippi,Tables,19,13
Mississippi,Fasteners,10,15
Mississippi,Envelopes,8,16
Mississippi,Copiers,5,17
Missouri,Binders,126,1
Missouri,Furnishings,100,2
Missouri,Accessories,84,3
Missouri,Paper,82,4
Missouri,Phones,71,5
Missouri,Storage,69,6
Missouri,Tables,38,7
Missouri,Chairs,38,7
Missouri,Art,30,9
Missouri,Appliances,29,10
Missouri,Machines,28,11
Missouri,Supplies,20,12
Missouri,Envelopes,18,13
Missouri,Labels,15,14
Missouri,Fasteners,14,15
Missouri,Copiers,7,16
Missouri,Bookcases,6,17
Nebraska,Paper,24,1
Nebraska,Chairs,16,2
Nebraska,Accessories,11,3
Nebraska,Phones,10,4
Nebraska,Machines,9,5
Nebraska,Binders,6,6
Nebraska,Appliances,5,7
Nebraska,Art,4,8
Nebraska,Bookcases,3,9
Nevada,Paper,68,1
Nevada,Phones,50,2
Nevada,Furnishings,32,3
Nevada,Chairs,26,4
Nevada,Storage,18,5
Nevada,Binders,17,6
Nevada,Appliances,17,6
Nevada,Art,12,8
Nevada,Accessories,11,9
Nevada,Labels,6,10
Nevada,Fasteners,5,11
Nevada,Bookcases,3,12
Nevada,Supplies,3,12
Nevada,Machines,2,14
Nevada,Envelopes,1,15
Nevada,Tables,1,15
New Hampshire,Paper,52,1
New Hampshire,Art,48,2
New Hampshire,Phones,38,3
New Hampshire,Binders,31,4
New Hampshire,Storage,29,5
New Hampshire,Chairs,27,6
New Hampshire,Furnishings,23,7
New Hampshire,Accessories,18,8
New Hampshire,Fasteners,13,9
New Hampshire,Supplies,12,10
New Hampshire,Appliances,12,10
New Hampshire,Bookcases,12,10
New Hampshire,Machines,11,13
New Hampshire,Envelopes,11,13
New Hampshire,Tables,7,15
New Hampshire,Labels,1,16
New Jersey,Paper,328,1
New Jersey,Binders,217,2
New Jersey,Phones,208,3
New Jersey,Storage,148,4
New Jersey,Furnishings,139,5
New Jersey,Appliances,137,6
New Jersey,Art,134,7
New Jersey,Accessories,125,8
New Jersey,Chairs,75,9
New Jersey,Machines,71,10
New Jersey,Bookcases,47,11
New Jersey,Supplies,41,12
New Jersey,Tables,40,13
New Jersey,Envelopes,33,14
New Jersey,Fasteners,30,15
New Jersey,Labels,25,16
New Jersey,Copiers,15,17
New Mexico,Phones,28,1
New Mexico,Binders,23,2
New Mexico,Paper,18,3
New Mexico,Appliances,16,4
New Mexico,Accessories,15,5
New Mexico,Storage,14,6
New Mexico,Fasteners,9,7
New Mexico,Furnishings,5,8
New Mexico,Art,3,9
New Mexico,Machines,3,9
New Mexico,Chairs,3,9
New Mexico,Labels,2,12
New York,Paper,1630,1
New York,Binders,1298,2
New York,Furnishings,1131,3
New York,Phones,1088,4
New York,Art,1037,5
New York,Accessories,861,6
New York,Storage,682,7
New York,Chairs,542,8
New York,Appliances,540,9
New York,Labels,473,10
New York,Tables,332,11
New York,Machines,319,12
New York,Envelopes,292,13
New York,Bookcases,271,14
New York,Fasteners,258,15
New York,Supplies,227,16
New York,Copiers,66,17
North Carolina,Paper,524,1
North Carolina,Binders,410,2
North Carolina,Phones,348,3
North Carolina,Furnishings,329,4
North Carolina,Accessories,297,5
North Carolina,Storage,284,6
North Carolina,Art,283,7
North Carolina,Appliances,193,8
North Carolina,Labels,177,9
North Carolina,Chairs,132,10
North Carolina,Machines,120,11
North Carolina,Tables,115,12
North Carolina,Envelopes,114,13
North Carolina,Fasteners,83,14
North Carolina,Bookcases,81,15
North Carolina,Supplies,76,16
North Carolina,Copiers,15,17
Ohio,Paper,848,1
Ohio,Phones,667,2
Ohio,Furnishings,639,3
Ohio,Binders,588,4
Ohio,Art,487,5
Ohio,Accessories,408,6
Ohio,Storage,394,7
Ohio,Appliances,302,8
Ohio,Chairs,226,9
Ohio,Labels,195,10
Ohio,Tables,175,11
Ohio,Machines,168,12
Ohio,Fasteners,161,13
Ohio,Bookcases,152,14
Ohio,Envelopes,130,15
Ohio,Supplies,104,16
Ohio,Copiers,31,17
Oklahoma,Art,53,1
Oklahoma,Binders,47,2
Oklahoma,Paper,39,3
Oklahoma,Chairs,29,4
Oklahoma,Labels,29,4
Oklahoma,Phones,24,6
Oklahoma,Storage,24,6
Oklahoma,Furnishings,23,8
Oklahoma,Fasteners,23,8
Oklahoma,Accessories,22,10
Oklahoma,Tables,20,11
Oklahoma,Machines,17,12
Oklahoma,Supplies,14,13
Oklahoma,Appliances,10,14
Oklahoma,Bookcases,6,15
Oklahoma,Envelopes,5,16
Oregon,Binders,40,1
Oregon,Paper,37,2
Oregon,Storage,27,3
Oregon,Accessories,26,4
Oregon,Phones,22,5
Oregon,Chairs,21,6
Oregon,Art,20,7
Oregon,Machines,12,8
Oregon,Appliances,11,9
Oregon,Envelopes,10,10
Oregon,Labels,9,11
Oregon,Furnishings,5,12
Oregon,Bookcases,3,13
Oregon,Fasteners,2,14
Oregon,Supplies,1,15
Pennsylvania,Paper,825,1
Pennsylvania,Binders,596,2
Pennsylvania,Phones,548,3
Pennsylvania,Accessories,518,4
Pennsylvania,Furnishings,502,5
Pennsylvania,Storage,500,6
Pennsylvania,Art,437,7
Pennsylvania,Appliances,333,8
Pennsylvania,Chairs,284,9
Pennsylvania,Machines,210,10
Pennsylvania,Labels,202,11
Pennsylvania,Envelopes,185,12
Pennsylvania,Fasteners,182,13
Pennsylvania,Supplies,141,14
Pennsylvania,Bookcases,138,15
Pennsylvania,Tables,124,16
Pennsylvania,Copiers,53,17
Rhode Island,Paper,87,1
Rhode Island,Phones,37,2
Rhode Island,Storage,37,2
Rhode Island,Binders,34,4
Rhode Island,Art,33,5
Rhode Island,Envelopes,29,6
Rhode Island,Accessories,27,7
Rhode Island,Appliances,25,8
Rhode Island,Labels,22,9
Rhode Island,Furnishings,21,10
Rhode Island,Tables,18,11
Rhode Island,Chairs,13,12
Rhode Island,Bookcases,11,13
Rhode Island,Machines,10,14
Rhode Island,Fasteners,7,15
Rhode Island,Supplies,3,16
Rhode Island,Copiers,1,17
South Dakota,Storage,19,1
South Dakota,Supplies,8,2
South Dakota,Binders,6,3
South Dakota,Paper,5,4
South Dakota,Labels,4,5
South Dakota,Furnishings,4,5
South Dakota,Machines,4,5
South Dakota,Art,2,8
Tennessee,Paper,275,1
Tennessee,Binders,219,2
Tennessee,Art,185,3
Tennessee,Phones,170,4
Tennessee,Furnishings,158,5
Tennessee,Storage,137,6
Tennessee,Accessories,109,7
Tennessee,Appliances,92,8
Tennessee,Chairs,91,9
Tennessee,Tables,62,10
Tennessee,Machines,60,11
Tennessee,Bookcases,46,12
Tennessee,Envelopes,44,13
Tennessee,Labels,42,14
Tennessee,Supplies,16,15
Tennessee,Fasteners,12,16
Tennessee,Copiers,5,17
Texas,Paper,1462,1
Texas,Furnishings,1124,2
Texas,Binders,1115,3
Texas,Phones,1061,4
Texas,Accessories,907,5
Texas,Art,827,6
Texas,Storage,814,7
Texas,Appliances,515,8
Texas,Chairs,486,9
Texas,Labels,434,10
Texas,Machines,336,11
Texas,Tables,307,12
Texas,Bookcases,292,13
Texas,Envelopes,286,14
Texas,Fasteners,223,15
Texas,Supplies,216,16
Texas,Copiers,63,17
Utah,Paper,102,1
Utah,Binders,80,2
Utah,Furnishings,76,3
Utah,Phones,70,4
Utah,Accessories,68,5
Utah,Art,65,6
Utah,Appliances,46,7
Utah,Bookcases,33,8
Utah,Storage,33,8
Utah,Labels,31,10
Utah,Machines,29,11
Utah,Supplies,28,12
Utah,Chairs,19,13
Utah,Envelopes,14,14
Utah,Fasteners,14,14
Utah,Tables,12,16
Utah,Copiers,3,17
Virginia,Paper,400,1
Virginia,Phones,247,2
Virginia,Binders,229,3
Virginia,Art,184,4
Virginia,Accessories,182,5
Virginia,Furnishings,180,6
Virginia,Storage,174,7
Virginia,Appliances,99,8
Virginia,Chairs,96,9
Virginia,Envelopes,93,10
Virginia,Tables,91,11
Virginia,Supplies,79,12
Virginia,Labels,74,13
Virginia,Machines,67,14
Virginia,Fasteners,59,15
Virginia,Bookcases,56,16
Virginia,Copiers,37,17
Washington,Paper,687,1
Washington,Binders,569,2
Washington,Phones,521,3
Washington,Furnishings,512,4
Washington,Art,466,5
Washington,Accessories,369,6
Washington,Storage,317,7
Washington,Appliances,264,8
Washington,Labels,227,9
Washington,Machines,215,10
Washington,Chairs,213,11
Washington,Tables,173,12
Washington,Envelopes,166,13
Washington,Supplies,140,14
Washington,Fasteners,140,14
Washington,Bookcases,134,16
Washington,Copiers,42,17
Wisconsin,Paper,146,1
Wisconsin,Binders,119,2
Wisconsin,Phones,89,3
Wisconsin,Furnishings,83,4
Wisconsin,Chairs,61,5
Wisconsin,Art,59,6
Wisconsin,Labels,44,7
Wisconsin,Accessories,37,8
Wisconsin,Storage,36,9
Wisconsin,Appliances,31,10
Wisconsin,Tables,24,11
Wisconsin,Envelopes,19,12
Wisconsin,Fasteners,19,12
Wisconsin,Bookcases,15,14
Wisconsin,Machines,14,15
Wisconsin,Supplies,3,16
