state,sub_category,quantity_sold,sub_category_rank
Pennsylvania,Furnishings,715,4
Pennsylvania,Accessories,662,5
Pennsylvania,Storage,605,6
Pennsylvania,Art,591,7
Pennsylvania,Chairs,459,8
Pennsylvania,Appliances,415,9
Pennsylvania,Labels,305,10
Pennsylvania,Machines,289,11
Pennsylvania,Envelopes,239,12
Pennsylvania,Fasteners,230,13
Pennsylvania,Supplies,214,14
Pennsylvania,Bookcases,202,15
Pennsylvania,Tables,184,16
Pennsylvania,Copiers,69,17
Rhode Island,Paper,124,1
Rhode Island,Binders,64,2
Rhode Island,Phones,62,3
Rhode Island,Storage,54,4
Rhode Island,Art,45,5
Rhode Island,Envelopes,37,6
Rhode Island,Labels,36,7
Rhode Island,Furnishings,36,7
Rhode Island,Accessories,30,9
Rhode Island,Appliances,28,10
Rhode Island,Tables,25,11
Rhode Island,Chairs,21,12
Rhode Island,Bookcases,21,12
Rhode Island,Machines,19,14
Rhode Island,Fasteners,13,15
Rhode Island,Supplies,3,16
Rhode Island,Copiers,1,17
South Dakota,Storage,19,1
South Dakota,Phones,10,2
South Dakota,Paper,10,2
South Dakota,Binders,10,2
South Dakota,Art,8,5
South Dakota,Supplies,8,5
South Dakota,Accessories,5,7
South Dakota,Labels,4,8
South Dakota,Machines,4,8
South Dakota,Furnishings,4,8
Tennessee,Paper,344,1
Tennessee,Binders,230,2
Tennessee,Art,218,3
Tennessee,Phones,216,4
Tennessee,Furnishings,207,5
Tennessee,Storage,140,6
Tennessee,Appliances,129,7
Tennessee,Accessories,128,8
Tennessee,Chairs,109,9
Tennessee,Machines,75,10
Tennessee,Tables,70,11
Tennessee,Bookcases,62,12
Tennessee,Envelopes,54,13
Tennessee,Labels,48,14
Tennessee,Supplies,25,15
Tennessee,Fasteners,24,16
Tennessee,Copiers,11,17
Texas,Paper,1884,1
Texas,Binders,1491,2
Texas,Furnishings,1463,3
Texas,Phones,1363,4
Texas,Accessories,1158,5
Texas,Art,1075,6
Texas,Storage,1004,7
Texas,Appliances,660,8
Texas,Chairs,588,9
Texas,Labels,545,10
Texas,Tables,392,11
Texas,Envelopes,392,11
Texas,Machines,386,13
Texas,Bookcases,367,14
Texas,Fasteners,290,15
Texas,Supplies,248,16
Texas,Copiers,80,17
Utah,Paper,155,1
Utah,Furnishings,128,2
Utah,Binders,103,3
Utah,Phones,96,4
Utah,Accessories,80,5
Utah,Art,72,6
Utah,Appliances,59,7
Utah,Storage,44,8
Utah,Bookcases,38,9
Utah,Labels,36,10
Utah,Machines,33,11
Utah,Supplies,32,12
Utah,Tables,28,13
Utah,Chairs,27,14
Utah,Fasteners,20,15
Utah,Envelopes,14,16
Utah,Copiers,3,17
Virginia,Paper,465,1
Virginia,Binders,319,2
Virginia,Phones,289,3
Virginia,Storage,221,4
Virginia,Accessories,214,5
Virginia,Art,206,6
Virginia,Furnishings,201,7
Virginia,Chairs,142,8
Virginia,Appliances,127,9
Virginia,Envelopes,104,10
Virginia,Tables,101,11
Virginia,Supplies,99,12
Virginia,Machines,82,13
Virginia,Fasteners,78,14
Virginia,Labels,77,15
Virginia,Bookcases,64,16
Virginia,Copiers,42,17
Washington,Paper,943,1
Washington,Binders,728,2
Washington,Phones,699,3
Washington,Furnishings,654,4
Washington,Art,597,5
Washington,Accessories,517,6
Washington,Storage,408,7
Washington,Appliances,343,8
Washington,Chairs,298,9
Washington,Labels,291,10
Washington,Machines,259,11
Washington,Tables,258,12
Washington,Envelopes,222,13
Washington,Fasteners,170,14
Washington,Bookcases,165,15
Washington,Supplies,160,16
Washington,Copiers,63,17
Wisconsin,Paper,178,1
Wisconsin,Binders,170,2
Wisconsin,Furnishings,124,3
Wisconsin,Phones,104,4
Wisconsin,Art,88,5
Wisconsin,Chairs,67,6
Wisconsin,Storage,58,7
Wisconsin,Labels,56,8
Wisconsin,Accessories,47,9
Wisconsin,Envelopes,46,10
Wisconsin,Appliances,37,11
Wisconsin,Tables,34,12
Wisconsin,Machines,25,13
Wisconsin,Bookcases,22,14
Wisconsin,Fasteners,21,15
Wisconsin,Supplies,3,16
