state,sub_category,quantity_sold,sub_category_rank
Massachusetts,Appliances,78,8
Massachusetts,Labels,72,9
Massachusetts,Fasteners,56,10
Massachusetts,Chairs,56,10
Massachusetts,Tables,56,10
Massachusetts,Machines,50,13
Massachusetts,Envelopes,45,14
Massachusetts,Bookcases,41,15
Massachusetts,Supplies,21,16
Massachusetts,Copiers,2,17
Michigan,Phones,243,1
Michigan,Paper,241,2
Michigan,Art,208,3
Michigan,Storage,204,4
Michigan,Binders,196,5
Michigan,Furnishings,180,6
Michigan,Accessories,161,7
Michigan,Appliances,100,8
Michigan,Labels,98,9
Michigan,Chairs,87,10
Michigan,Bookcases,83,11
Michigan,Tables,73,12
Michigan,Machines,60,13
Michigan,Envelopes,46,14
Michigan,Supplies,34,15
Michigan,Fasteners,22,16
Michigan,Copiers,21,17
Minnesota,Binders,203,1
Minnesota,Phones,198,2
Minnesota,Paper,194,3
Minnesota,Storage,140,4
Minnesota,Furnishings,123,5
Minnesota,Art,121,6
Minnesota,Accessories,117,7
Minnesota,Appliances,111,8
Minnesota,Tables,76,9
Minnesota,Chairs,76,9
Minnesota,Envelopes,75,11
Minnesota,Bookcases,67,12
Minnesota,Labels,59,13
Minnesota,Machines,52,14
Minnesota,Fasteners,38,15
Minnesota,Supplies,6,16
Mississippi,Paper,118,1
Mississippi,Furnishings,79,2
Mississippi,Phones,64,3
Mississippi,Accessories,64,3
Mississippi,Binders,60,5
Mississippi,Storage,47,6
Mississippi,Art,42,7
Mississippi,Bookcases,38,8
Mississippi,Machines,22,9
Mississippi,Supplies,20,10
Mississippi,Labels,20,10
Mississippi,Appliances,19,12
Mississippi,Tables,19,12
Mississippi,Chairs,17,14
Mississippi,Fasteners,10,15
Mississippi,Envelopes,8,16
Mississippi,Copiers,5,17
Missouri,Binders,121,1
Missouri,Furnishings,100,2
Missouri,Accessories,84,3
Missouri,Paper,76,4
Missouri,Storage,68,5
Missouri,Phones,66,6
Missouri,Tables,38,7
Missouri,Chairs,38,7
Missouri,Art,30,9
Missouri,Appliances,27,10
Missouri,Machines,26,11
Missouri,Supplies,20,12
Missouri,Envelopes,18,13
Missouri,Labels,15,14
Missouri,Fasteners,14,15
Missouri,Copiers,7,16
Missouri,Bookcases,6,17
Nebraska,Paper,24,1
Nebraska,Chairs,16,2
Nebraska,Accessories,11,3
Nebraska,Phones,10,4
Nebraska,Machines,9,5
Nebraska,Binders,6,6
Nebraska,Appliances,5,7
Nebraska,Art,4,8
Nebraska,Bookcases,3,9
Nevada,Paper,68,1
Nevada,Phones,50,2
Nevada,Furnishings,32,3
Nevada,Chairs,26,4
Nevada,Storage,18,5
Nevada,Binders,17,6
Nevada,Appliances,17,6
Nevada,Art,12,8
Nevada,Accessories,11,9
Nevada,Labels,6,10
Nevada,Fasteners,5,11
Nevada,Bookcases,3,12
Nevada,Supplies,3,12
Nevada,Machines,2,14
Nevada,Envelopes,1,15
Nevada,Tables,1,15
New Hampshire,Paper,52,1
New Hampshire,Art,48,2
New Hampshire,Binders,31,3
New Hampshire,Phones,31,3
New Hampshire,Storage,29,5
New Hampshire,Chairs,27,6
New Hampshire,Furnishings,23,7
New Hampshire,Accessories,18,8
New Hampshire,Fasteners,13,9
New Hampshire,Bookcases,12,10
New Hampshire,Supplies,12,10
New Hampshire,Appliances,12,10
New Hampshire,Machines,11,13
New Hampshire,Envelopes,11,13
New Hampshire,Tables,7,15
New Hampshire,Labels,1,16
New Jersey,Paper,325,1
New Jersey,Binders,215,2
New Jersey,Phones,208,3
New Jersey,Storage,148,4
New Jersey,Furnishings,139,5
New Jersey,Art,134,6
New Jersey,Appliances,126,7
New Jersey,Accessories,124,8
New Jersey,Machines,71,9
New Jersey,Chairs,70,10
New Jersey,Bookcases,47,11
New Jersey,Supplies,41,12
New Jersey,Tables,40,13
New Jersey,Envelopes,33,14
New Jersey,Fasteners,26,15
New Jersey,Labels,25,16
New Jersey,Copiers,15,17
New Mexico,Phones,28,1
New Mexico,Paper,16,2
New Mexico,Binders,16,2
New Mexico,Accessories,15,4
New Mexico,Storage,14,5
New Mexico,Fasteners,9,6
New Mexico,Appliances,5,7
New Mexico,Furnishings,5,7
New Mexico,Chairs,3,9
New Mexico,Machines,3,9
New Mexico,Labels,2,11
New York,Paper,1590,1
New York,Binders,1266,2
New York,Furnishings,1082,3
New York,Phones,1042,4
New York,Art,1025,5
New York,Accessories,853,6
New York,Storage,682,7
New York,Chairs,527,8
New York,Appliances,521,9
New York,Labels,466,10
New York,Tables,328,11
New York,Machines,299,12
New York,Envelopes,289,13
New York,Bookcases,271,14
New York,Fasteners,248,15
New York,Supplies,225,16
New York,Copiers,66,17
North Carolina,Paper,500,1
North Carolina,Binders,383,2
North Carolina,Phones,334,3
North Carolina,Furnishings,301,4
North Carolina,Accessories,284,5
North Carolina,Art,276,6
North Carolina,Storage,262,7
North Carolina,Appliances,175,8
North Carolina,Labels,174,9
North Carolina,Chairs,129,10
North Carolina,Machines,118,11
North Carolina,Envelopes,114,12
North Carolina,Tables,101,13
North Carolina,Bookcases,77,14
North Carolina,Fasteners,77,14
North Carolina,Supplies,65,16
North Carolina,Copiers,15,17
Ohio,Paper,828,1
Ohio,Phones,647,2
Ohio,Furnishings,627,3
Ohio,Binders,577,4
Ohio,Art,477,5
Ohio,Accessories,404,6
Ohio,Storage,378,7
Ohio,Appliances,297,8
Ohio,Chairs,214,9
Ohio,Labels,195,10
Ohio,Tables,173,11
Ohio,Machines,167,12
Ohio,Fasteners,150,13
Ohio,Bookcases,145,14
Ohio,Envelopes,110,15
Ohio,Supplies,104,16
Ohio,Copiers,31,17
Oklahoma,Art,53,1
Oklahoma,Binders,41,2
Oklahoma,Paper,39,3
Oklahoma,Labels,29,4
Oklahoma,Chairs,27,5
Oklahoma,Storage,24,6
Oklahoma,Phones,24,6
Oklahoma,Furnishings,23,8
Oklahoma,Fasteners,23,8
Oklahoma,Accessories,22,10
Oklahoma,Tables,18,11
Oklahoma,Machines,17,12
Oklahoma,Supplies,14,13
Oklahoma,Appliances,10,14
Oklahoma,Bookcases,6,15
Oklahoma,Envelopes,5,16
Oregon,Binders,40,1
Oregon,Paper,37,2
Oregon,Accessories,24,3
Oregon,Phones,22,4
Oregon,Chairs,21,5
Oregon,Art,20,6
Oregon,Storage,18,7
Oregon,Machines,12,8
Oregon,Appliances,11,9
Oregon,Envelopes,10,10
Oregon,Labels,7,11
Oregon,Furnishings,5,12
Oregon,Bookcases,3,13
Oregon,Fasteners,2,14
Oregon,Supplies,1,15
Pennsylvania,Paper,794,1
Pennsylvania,Binders,588,2
Pennsylvania,Phones,534,3
Pennsylvania,Accessories,508,4
Pennsylvania,Storage,493,5
Pennsylvania,Furnishings,476,6
Pennsylvania,Art,424,7
Pennsylvania,Appliances,302,8
Pennsylvania,Chairs,279,9
Pennsylvania,Machines,208,10
Pennsylvania,Labels,191,11
Pennsylvania,Fasteners,177,12
Pennsylvania,Envelopes,176,13
Pennsylvania,Bookcases,138,14
Pennsylvania,Supplies,137,15
Pennsylvania,Tables,119,16
Pennsylvania,Copiers,53,17
Rhode Island,Paper,87,1
Rhode Island,Storage,37,2
Rhode Island,Phones,37,2
Rhode Island,Binders,34,4
Rhode Island,Art,33,5
Rhode Island,Envelopes,29,6
Rhode Island,Accessories,27,7
Rhode Island,Appliances,25,8
Rhode Island,Labels,22,9
Rhode Island,Furnishings,21,10
Rhode Island,Tables,18,11
Rhode Island,Chairs,13,12
Rhode Island,Bookcases,11,13
Rhode Island,Machines,10,14
Rhode Island,Fasteners,7,15
Rhode Island,Supplies,3,16
Rhode Island,Copiers,1,17
South Dakota,Storage,19,1
South Dakota,Supplies,8,2
South Dakota,Binders,6,3
South Dakota,Paper,5,4
South Dakota,Furnishings,4,5
South Dakota,Machines,4,5
South Dakota,Labels,4,5
South Dakota,Art,2,8
Tennessee,Paper,271,1
Tennessee,Binders,219,2
Tennessee,Art,171,3
Tennessee,Phones,165,4
Tennessee,Furnishings,155,5
Tennessee,Storage,136,6
Tennessee,Accessories,105,7
Tennessee,Appliances,87,8
Tennessee,Chairs,83,9
Tennessee,Tables,60,10
Tennessee,Machines,57,11
Tennessee,Bookcases,46,12
Tennessee,Envelopes,42,13
Tennessee,Labels,40,14
Tennessee,Supplies,13,15
Tennessee,Fasteners,12,16
Tennessee,Copiers,5,17
Texas,Paper,1447,1
Texas,Furnishings,1099,2
Texas,Binders,1085,3
Texas,Phones,1040,4
Texas,Accessories,873,5
Texas,Art,815,6
Texas,Storage,788,7
Texas,Appliances,511,8
Texas,Chairs,476,9
Texas,Labels,422,10
Texas,Machines,327,11
Texas,Tables,300,12
Texas,Bookcases,292,13
Texas,Envelopes,276,14
Texas,Fasteners,220,15
Texas,Supplies,209,16
Texas,Copiers,63,17
Utah,Paper,102,1
Utah,Binders,80,2
Utah,Furnishings,76,3
Utah,Phones,70,4
Utah,Accessories,68,5
Utah,Art,65,6
Utah,Appliances,38,7
Utah,Storage,33,8
Utah,Bookcases,33,8
Utah,Labels,31,10
Utah,Machines,29,11
Utah,Supplies,28,12
Utah,Chairs,19,13
Utah,Fasteners,14,14
Utah,Envelopes,14,14
Utah,Tables,12,16
Utah,Copiers,3,17
Virginia,Paper,397,1
Virginia,Phones,247,2
Virginia,Binders,227,3
Virginia,Accessories,180,4
Virginia,Art,178,5
Virginia,Furnishings,175,6
Virginia,Storage,174,7
Virginia,Appliances,99,8
Virginia,Envelopes,93,9
Virginia,Tables,91,10
Virginia,Chairs,87,11
Virginia,Supplies,79,12
Virginia,Labels,74,13
Virginia,Machines,60,14
Virginia,Fasteners,59,15
Virginia,Bookcases,56,16
Virginia,Copiers,37,17
Washington,Paper,675,1
Washington,Binders,551,2
Washington,Furnishings,500,3
Washington,Phones,486,4
Washington,Art,455,5
Washington,Accessories,360,6
Washington,Storage,298,7
Washington,Appliances,264,8
Washington,Labels,224,9
Washington,Machines,210,10
Washington,Chairs,210,10
Washington,Tables,173,12
Washington,Envelopes,163,13
Washington,Fasteners,140,14
Washington,Supplies,138,15
Washington,Bookcases,132,16
Washington,Copiers,42,17
Wisconsin,Paper,141,1
Wisconsin,Binders,107,2
Wisconsin,Phones,87,3
Wisconsin,Furnishings,81,4
Wisconsin,Chairs,61,5
Wisconsin,Art,59,6
Wisconsin,Labels,44,7
Wisconsin,Accessories,37,8
Wisconsin,Storage,36,9
Wisconsin,Appliances,31,10
Wisconsin,Tables,24,11
Wisconsin,Fasteners,19,12
Wisconsin,Bookcases,15,13
Wisconsin,Machines,14,14
Wisconsin,Envelopes,14,14
Wisconsin,Supplies,3,16
