state,sub_category,quantity_sold,sub_category_rank
Kansas,Machines,12,12
Kansas,Storage,12,12
Kansas,Supplies,9,14
Kansas,Bookcases,8,15
Kansas,Copiers,2,16
Kentucky,Paper,416,1
Kentucky,Phones,276,2
Kentucky,Binders,274,3
Kentucky,Art,243,4
Kentucky,Furnishings,235,5
Kentucky,Appliances,197,6
Kentucky,Accessories,186,7
Kentucky,Storage,178,8
Kentucky,Chairs,132,9
Kentucky,Fasteners,100,10
Kentucky,Machines,92,11
Kentucky,Bookcases,78,12
Kentucky,Labels,76,13
Kentucky,Envelopes,74,14
Kentucky,Tables,50,15
Kentucky,Supplies,41,16
Kentucky,Copiers,31,17
Louisiana,Art,120,1
Louisiana,Paper,115,2
Louisiana,Binders,108,3
Louisiana,Phones,86,4
Louisiana,Accessories,79,5
Louisiana,Furnishings,59,6
Louisiana,Storage,56,7
Louisiana,Chairs,51,8
Louisiana,Appliances,45,9
Louisiana,Envelopes,26,10
Louisiana,Fasteners,22,11
Louisiana,Labels,20,12
Louisiana,Machines,15,13
Louisiana,Tables,14,14
Louisiana,Bookcases,12,15
Louisiana,Supplies,12,15
Maryland,Phones,80,1
Maryland,Storage,52,2
Maryland,Furnishings,52,2
Maryland,Binders,37,4
Maryland,Paper,29,5
Maryland,Accessories,22,6
Maryland,Appliances,20,7
Maryland,Supplies,20,7
Maryland,Bookcases,19,9
Maryland,Machines,17,10
Maryland,Fasteners,17,10
Maryland,Tables,16,12
Maryland,Art,15,13
Maryland,Labels,14,14
Maryland,Chairs,14,14
Maryland,Envelopes,12,16
Maryland,Copiers,6,17
Massachusetts,Paper,240,1
Massachusetts,Binders,231,2
Massachusetts,Phones,194,3
Massachusetts,Furnishings,182,4
Massachusetts,Art,161,5
Massachusetts,Accessories,142,6
Massachusetts,Storage,97,7
Massachusetts,Appliances,97,7
Massachusetts,Labels,95,9
Massachusetts,Tables,80,10
Massachusetts,Chairs,72,11
Massachusetts,Fasteners,58,12
Massachusetts,Machines,54,13
Massachusetts,Envelopes,52,14
Massachusetts,Bookcases,48,15
Massachusetts,Supplies,21,16
Massachusetts,Copiers,14,17
Michigan,Paper,338,1
Michigan,Phones,306,2
Michigan,Binders,266,3
Michigan,Furnishings,256,4
Michigan,Storage,254,5
Michigan,Art,240,6
Michigan,Accessories,196,7
Michigan,Labels,131,8
Michigan,Appliances,121,9
Michigan,Chairs,99,10
Michigan,Tables,97,11
Michigan,Bookcases,91,12
Michigan,Machines,80,13
Michigan,Envelopes,55,14
Michigan,Supplies,41,15
Michigan,Fasteners,35,16
Michigan,Copiers,23,17
Minnesota,Paper,327,1
Minnesota,Binders,279,2
Minnesota,Phones,253,3
Minnesota,Furnishings,190,4
Minnesota,Storage,176,5
Minnesota,Art,157,6
Minnesota,Appliances,151,7
Minnesota,Accessories,149,8
Minnesota,Envelopes,102,9
Minnesota,Tables,92,10
Minnesota,Chairs,88,11
Minnesota,Bookcases,85,12
Minnesota,Fasteners,70,13
Minnesota,Labels,64,14
Minnesota,Machines,63,15
Minnesota,Supplies,19,16
Mississippi,Paper,152,1
Mississippi,Accessories,100,2
Mississippi,Furnishings,97,3
Mississippi,Phones,92,4
Mississippi,Binders,86,5
Mississippi,Art,80,6
Mississippi,Storage,56,7
Mississippi,Bookcases,41,8
Mississippi,Machines,37,9
Mississippi,Labels,29,10
Mississippi,Appliances,25,11
Mississippi,Chairs,24,12
Mississippi,Supplies,23,13
Mississippi,Tables,19,14
Mississippi,Envelopes,18,15
Mississippi,Fasteners,10,16
Mississippi,Copiers,10,16
Missouri,Binders,157,1
Missouri,Furnishings,124,2
Missouri,Paper,108,3
Missouri,Accessories,104,4
Missouri,Phones,100,5
Missouri,Storage,80,6
Missouri,Art,52,7
Missouri,Chairs,51,8
Missouri,Machines,43,9
Missouri,Appliances,39,10
Missouri,Tables,38,11
Missouri,Envelopes,25,12
Missouri,Supplies,20,13
Missouri,Labels,18,14
Missouri,Fasteners,14,15
Missouri,Copiers,12,16
Missouri,Bookcases,7,17
Nebraska,Paper,24,1
Nebraska,Accessories,18,2
Nebraska,Chairs,16,3
Nebraska,Machines,14,4
Nebraska,Tables,12,5
Nebraska,Storage,11,6
Nebraska,Phones,10,7
Nebraska,Art,9,8
Nebraska,Binders,8,9
Nebraska,Appliances,5,10
Nebraska,Bookcases,3,11
Nebraska,Labels,2,12
Nevada,Paper,77,1
Nevada,Phones,50,2
Nevada,Furnishings,32,3
Nevada,Chairs,31,4
Nevada,Art,20,5
Nevada,Binders,19,6
Nevada,Storage,18,7
Nevada,Appliances,17,8
Nevada,Accessories,17,8
Nevada,Labels,14,10
Nevada,Fasteners,5,11
Nevada,Supplies,3,12
Nevada,Bookcases,3,12
Nevada,Machines,2,14
Nevada,Tables,1,15
Nevada,Envelopes,1,15
New Hampshire,Paper,62,1
New Hampshire,Art,55,2
New Hampshire,Phones,50,3
New Hampshire,Chairs,43,4
New Hampshire,Binders,37,5
New Hampshire,Storage,33,6
New Hampshire,Furnishings,27,7
New Hampshire,Accessories,18,8
New Hampshire,Appliances,15,9
New Hampshire,Bookcases,14,10
New Hampshire,Tables,14,10
New Hampshire,Fasteners,14,10
New Hampshire,Supplies,12,13
New Hampshire,Machines,11,14
New Hampshire,Envelopes,11,14
New Hampshire,Labels,2,16
New Jersey,Paper,398,1
New Jersey,Binders,258,2
New Jersey,Phones,250,3
New Jersey,Art,166,4
New Jersey,Storage,166,4
New Jersey,Furnishings,161,6
New Jersey,Appliances,157,7
New Jersey,Accessories,146,8
New Jersey,Chairs,92,9
New Jersey,Machines,83,10
New Jersey,Tables,59,11
New Jersey,Envelopes,57,12
New Jersey,Bookcases,51,13
New Jersey,Supplies,51,13
New Jersey,Fasteners,40,15
New Jersey,Labels,33,16
New Jersey,Copiers,15,17
New Mexico,Phones,32,1
New Mexico,Binders,31,2
New Mexico,Paper,28,3
New Mexico,Appliances,20,4
New Mexico,Storage,20,4
New Mexico,Chairs,19,6
New Mexico,Accessories,15,7
New Mexico,Fasteners,9,8
New Mexico,Art,9,8
New Mexico,Labels,7,10
New Mexico,Furnishings,5,11
New Mexico,Machines,3,12
New York,Paper,2110,1
New York,Binders,1666,2
New York,Furnishings,1474,3
New York,Phones,1454,4
New York,Art,1334,5
New York,Accessories,1149,6
New York,Storage,931,7
New York,Appliances,716,8
New York,Chairs,700,9
New York,Labels,613,10
New York,Tables,439,11
New York,Bookcases,427,12
New York,Machines,425,13
New York,Envelopes,365,14
New York,Fasteners,364,15
New York,Supplies,318,16
New York,Copiers,99,17
North Carolina,Paper,669,1
North Carolina,Binders,528,2
North Carolina,Phones,443,3
North Carolina,Furnishings,421,4
North Carolina,Accessories,390,5
North Carolina,Storage,379,6
North Carolina,Art,368,7
North Carolina,Appliances,245,8
North Carolina,Labels,230,9
North Carolina,Chairs,195,10
North Carolina,Machines,156,11
North Carolina,Envelopes,138,12
North Carolina,Tables,135,13
North Carolina,Fasteners,109,14
North Carolina,Supplies,103,15
North Carolina,Bookcases,96,16
North Carolina,Copiers,22,17
Ohio,Paper,1075,1
Ohio,Phones,764,2
Ohio,Furnishings,754,3
Ohio,Binders,726,4
Ohio,Art,591,5
Ohio,Storage,515,6
Ohio,Accessories,493,7
Ohio,Appliances,340,8
Ohio,Chairs,263,9
Ohio,Labels,253,10
Ohio,Machines,227,11
Ohio,Tables,208,12
Ohio,Envelopes,206,13
Ohio,Fasteners,195,14
Ohio,Bookcases,184,15
Ohio,Supplies,135,16
Ohio,Copiers,43,17
Oklahoma,Art,70,1
Oklahoma,Binders,64,2
Oklahoma,Furnishings,53,3
Oklahoma,Paper,46,4
Oklahoma,Accessories,42,5
Oklahoma,Phones,32,6
Oklahoma,Machines,30,7
Oklahoma,Storage,29,8
Oklahoma,Labels,29,8
Oklahoma,Chairs,29,8
Oklahoma,Fasteners,24,11
Oklahoma,Appliances,20,12
Oklahoma,Supplies,20,12
Oklahoma,Tables,20,12
Oklahoma,Envelopes,7,15
Oklahoma,Bookcases,6,16
Oregon,Binders,67,1
Oregon,Paper,41,2
Oregon,Phones,36,3
Oregon,Accessories,32,4
Oregon,Storage,27,5
Oregon,Art,26,6
Oregon,Chairs,23,7
Oregon,Machines,18,8
Oregon,Fasteners,16,9
Oregon,Furnishings,13,10
Oregon,Bookcases,11,11
Oregon,Envelopes,11,11
Oregon,Appliances,11,11
Oregon,Labels,9,14
Oregon,Supplies,1,15
Pennsylvania,Paper,1057,1
Pennsylvania,Binders,796,2
Pennsylvania,Phones,712,3
Pennsylvania,Furnishings,685,4
Pennsylvania,Accessories,659,5
Pennsylvania,Storage,596,6
Pennsylvania,Art,568,7
Pennsylvania,Chairs,432,8
Pennsylvania,Appliances,413,9
Pennsylvania,Labels,292,10
Pennsylvania,Machines,275,11
Pennsylvania,Envelopes,236,12
Pennsylvania,Fasteners,228,13
Pennsylvania,Supplies,207,14
Pennsylvania,Bookcases,193,15
Pennsylvania,Tables,176,16
Pennsylvania,Copiers,66,17
Rhode Island,Paper,118,1
Rhode Island,Phones,62,2
Rhode Island,Binders,60,3
Rhode Island,Storage,54,4
Rhode Island,Art,45,5
Rhode Island,Envelopes,37,6
Rhode Island,Labels,36,7
Rhode Island,Furnishings,36,7
Rhode Island,Accessories,30,9
Rhode Island,Tables,25,10
Rhode Island,Appliances,25,10
Rhode Island,Chairs,21,12
Rhode Island,Machines,19,13
Rhode Island,Bookcases,16,14
Rhode Island,Fasteners,13,15
Rhode Island,Supplies,3,16
Rhode Island,Copiers,1,17
South Dakota,Storage,19,1
South Dakota,Binders,10,2
South Dakota,Phones,10,2
South Dakota,Paper,10,2
South Dakota,Supplies,8,5
South Dakota,Art,8,5
South Dakota,Accessories,5,7
South Dakota,Machines,4,8
South Dakota,Labels,4,8
South Dakota,Furnishings,4,8
Tennessee,Paper,339,1
Tennessee,Binders,230,2
Tennessee,Art,218,3
Tennessee,Furnishings,207,4
Tennessee,Phones,205,5
Tennessee,Storage,140,6
Tennessee,Appliances,129,7
Tennessee,Accessories,128,8
Tennessee,Chairs,103,9
Tennessee,Machines,75,10
Tennessee,Tables,68,11
Tennessee,Bookcases,56,12
Tennessee,Envelopes,49,13
Tennessee,Labels,48,14
Tennessee,Supplies,25,15
Tennessee,Fasteners,24,16
Tennessee,Copiers,8,17
Texas,Paper,1818,1
Texas,Binders,1452,2
Texas,Furnishings,1428,3
Texas,Phones,1339,4
Texas,Accessories,1133,5
Texas,Art,1064,6
Texas,Storage,989,7
Texas,Appliances,658,8
Texas,Chairs,579,9
Texas,Labels,540,10
Texas,Envelopes,389,11
Texas,Machines,384,12
Texas,Tables,372,13
Texas,Bookcases,357,14
Texas,Fasteners,287,15
Texas,Supplies,245,16
Texas,Copiers,77,17
Utah,Paper,149,1
Utah,Furnishings,123,2
Utah,Binders,97,3
Utah,Phones,93,4
Utah,Accessories,80,5
Utah,Art,69,6
Utah,Appliances,59,7
Utah,Storage,44,8
Utah,Bookcases,38,9
Utah,Machines,33,10
Utah,Supplies,32,11
Utah,Labels,32,11
Utah,Tables,28,13
Utah,Chairs,27,14
Utah,Fasteners,20,15
Utah,Envelopes,14,16
Utah,Copiers,3,17
Virginia,Paper,459,1
Virginia,Binders,312,2
Virginia,Phones,288,3
Virginia,Storage,221,4
Virginia,Accessories,210,5
Virginia,Art,206,6
Virginia,Furnishings,201,7
Virginia,Chairs,140,8
Virginia,Appliances,127,9
Virginia,Envelopes,104,10
Virginia,Tables,101,11
Virginia,Supplies,99,12
Virginia,Machines,76,13
Virginia,Fasteners,74,14
Virginia,Labels,74,14
Virginia,Bookcases,59,16
Virginia,Copiers,42,17
Washington,Paper,898,1
Washington,Binders,695,2
Washington,Phones,688,3
Washington,Furnishings,629,4
Washington,Art,574,5
Washington,Accessories,498,6
Washington,Storage,393,7
Washington,Appliances,342,8
Washington,Labels,289,9
Washington,Chairs,282,10
Washington,Machines,244,11
Washington,Tables,235,12
Washington,Envelopes,207,13
Washington,Fasteners,170,14
Washington,Bookcases,163,15
Washington,Supplies,155,16
Washington,Copiers,63,17
Wisconsin,Paper,178,1
Wisconsin,Binders,170,2
Wisconsin,Furnishings,124,3
Wisconsin,Phones,104,4
Wisconsin,Art,88,5
Wisconsin,Chairs,67,6
Wisconsin,Storage,58,7
Wisconsin,Labels,56,8
Wisconsin,Accessories,47,9
Wisconsin,Envelopes,46,10
Wisconsin,Appliances,37,11
Wisconsin,Tables,34,12
Wisconsin,Machines,25,13
Wisconsin,Bookcases,22,14
Wisconsin,Fasteners,21,15
Wisconsin,Supplies,3,16
