state,sub_category,quantity_sold,sub_category_rank
Georgia,Labels,30,13
Georgia,Envelopes,28,14
Georgia,Supplies,22,15
Georgia,Fasteners,19,16
Georgia,Copiers,5,17
Illinois,Paper,618,1
Illinois,Binders,498,2
Illinois,Furnishings,482,3
Illinois,Phones,443,4
Illinois,Accessories,317,5
Illinois,Art,283,6
Illinois,Storage,273,7
Illinois,Chairs,264,8
Illinois,Appliances,226,9
Illinois,Machines,175,10
Illinois,Labels,157,11
Illinois,Bookcases,132,12
Illinois,Envelopes,117,13
Illinois,Tables,115,14
Illinois,Supplies,96,15
Illinois,Fasteners,93,16
Illinois,Copiers,27,17
Indiana,Paper,148,1
Indiana,Binders,121,2
Indiana,Accessories,104,3
Indiana,Phones,99,4
Indiana,Art,89,5
Indiana,Storage,81,6
Indiana,Furnishings,76,7
Indiana,Labels,57,8
Indiana,Appliances,45,9
Indiana,Chairs,39,10
Indiana,Machines,33,11
Indiana,Bookcases,31,12
Indiana,Supplies,30,13
Indiana,Envelopes,23,14
Indiana,Tables,15,15
Indiana,Fasteners,11,16
Indiana,Copiers,3,17
Iowa,Phones,37,1
Iowa,Chairs,30,2
Iowa,Paper,30,2
Iowa,Accessories,27,4
Iowa,Machines,25,5
Iowa,Binders,20,6
Iowa,Storage,17,7
Iowa,Art,16,8
Iowa,Furnishings,9,9
Iowa,Appliances,7,10
Iowa,Tables,5,11
Iowa,Fasteners,3,12
Iowa,Supplies,3,12
Iowa,Labels,3,12
Iowa,Envelopes,2,15
Kansas,Paper,76,1
Kansas,Art,59,2
Kansas,Chairs,44,3
Kansas,Phones,34,4
Kansas,Fasteners,23,5
Kansas,Accessories,20,6
Kansas,Binders,18,7
Kansas,Furnishings,15,8
Kansas,Labels,14,9
Kansas,Tables,10,10
Kansas,Storage,9,11
Kansas,Supplies,9,11
Kansas,Appliances,9,11
Kansas,Bookcases,8,14
Kansas,Machines,8,14
Kansas,Copiers,2,16
Kentucky,Paper,311,1
Kentucky,Binders,210,2
Kentucky,Phones,202,3
Kentucky,Furnishings,193,4
Kentucky,Art,183,5
Kentucky,Appliances,142,6
Kentucky,Storage,139,7
Kentucky,Accessories,131,8
Kentucky,Chairs,106,9
Kentucky,Labels,66,10
Kentucky,Envelopes,60,11
Kentucky,Fasteners,59,12
Kentucky,Machines,58,13
Kentucky,Bookcases,54,14
Kentucky,Tables,41,15
Kentucky,Supplies,37,16
Kentucky,Copiers,15,17
Louisiana,Art,100,1
Louisiana,Binders,83,2
Louisiana,Paper,68,3
Louisiana,Phones,59,4
Louisiana,Storage,48,5
Louisiana,Chairs,46,6
Louisiana,Accessories,38,7
Louisiana,Furnishings,36,8
Louisiana,Envelopes,25,9
Louisiana,Appliances,24,10
Louisiana,Fasteners,22,11
Louisiana,Labels,19,12
Louisiana,Machines,15,13
Louisiana,Tables,14,14
Louisiana,Bookcases,12,15
Louisiana,Supplies,7,16
Maryland,Phones,48,1
Maryland,Storage,43,2
Maryland,Furnishings,37,3
Maryland,Binders,25,4
Maryland,Paper,19,5
Maryland,Appliances,17,6
Maryland,Supplies,16,7
Maryland,Art,15,8
Maryland,Labels,14,9
Maryland,Fasteners,13,10
Maryland,Bookcases,10,11
Maryland,Tables,9,12
Maryland,Machines,9,12
Maryland,Accessories,7,14
Maryland,Chairs,7,14
Maryland,Copiers,6,16
Maryland,Envelopes,3,17
Massachusetts,Paper,147,1
Massachusetts,Binders,147,1
Massachusetts,Furnishings,131,3
Massachusetts,Phones,113,4
Massachusetts,Art,103,5
Massachusetts,Accessories,75,6
Massachusetts,Appliances,66,7
Massachusetts,Storage,61,8
Massachusetts,Chairs,53,9
Massachusetts,Fasteners,53,9
Massachusetts,Labels,52,11
Massachusetts,Tables,51,12
Massachusetts,Machines,38,13
Massachusetts,Bookcases,37,14
Massachusetts,Envelopes,36,15
Massachusetts,Supplies,21,16
Massachusetts,Copiers,2,17
Michigan,Phones,227,1
Michigan,Paper,217,2
Michigan,Art,180,3
Michigan,Storage,176,4
Michigan,Binders,169,5
Michigan,Furnishings,159,6
Michigan,Accessories,154,7
Michigan,Appliances,99,8
Michigan,Labels,89,9
Michigan,Bookcases,73,10
Michigan,Chairs,68,11
Michigan,Machines,60,12
Michigan,Tables,58,13
Michigan,Envelopes,33,14
Michigan,Supplies,25,15
Michigan,Fasteners,22,16
Michigan,Copiers,21,17
Minnesota,Paper,188,1
Minnesota,Phones,177,2
Minnesota,Binders,157,3
Minnesota,Storage,131,4
Minnesota,Art,114,5
Minnesota,Accessories,100,6
Minnesota,Furnishings,100,6
Minnesota,Appliances,95,8
Minnesota,Chairs,70,9
Minnesota,Bookcases,65,10
Minnesota,Tables,62,11
Minnesota,Envelopes,62,11
Minnesota,Labels,56,13
Minnesota,Machines,31,14
Minnesota,Fasteners,28,15
Minnesota,Supplies,6,16
Mississippi,Paper,112,1
Mississippi,Furnishings,79,2
Mississippi,Binders,58,3
Mississippi,Phones,53,4
Mississippi,Accessories,47,5
Mississippi,Storage,44,6
Mississippi,Art,41,7
Mississippi,Bookcases,31,8
Mississippi,Supplies,20,9
Mississippi,Labels,20,9
Mississippi,Chairs,17,11
Mississippi,Tables,16,12
Mississippi,Machines,13,13
Mississippi,Appliances,12,14
Mississippi,Fasteners,10,15
Mississippi,Envelopes,8,16
Mississippi,Copiers,5,17
Missouri,Binders,114,1
Missouri,Furnishings,92,2
Missouri,Accessories,80,3
Missouri,Paper,76,4
Missouri,Phones,66,5
Missouri,Storage,54,6
Missouri,Chairs,32,7
Missouri,Tables,32,7
Missouri,Art,28,9
Missouri,Machines,26,10
Missouri,Appliances,25,11
Missouri,Supplies,20,12
Missouri,Labels,15,13
Missouri,Envelopes,12,14
Missouri,Fasteners,6,15
Missouri,Bookcases,5,16
Missouri,Copiers,1,17
Nebraska,Paper,12,1
Nebraska,Art,4,2
Nebraska,Machines,4,2
Nebraska,Chairs,4,2
Nebraska,Bookcases,3,5
Nebraska,Accessories,2,6
Nevada,Paper,60,1
Nevada,Phones,40,2
Nevada,Furnishings,26,3
Nevada,Chairs,24,4
Nevada,Appliances,17,5
Nevada,Binders,13,6
Nevada,Storage,9,7
Nevada,Art,8,8
Nevada,Labels,6,9
Nevada,Fasteners,5,10
Nevada,Accessories,4,11
Nevada,Bookcases,3,12
Nevada,Supplies,3,12
Nevada,Machines,2,14
Nevada,Tables,1,15
New Hampshire,Art,48,1
New Hampshire,Paper,38,2
New Hampshire,Phones,31,3
New Hampshire,Storage,29,4
New Hampshire,Binders,29,4
New Hampshire,Chairs,27,6
New Hampshire,Furnishings,23,7
New Hampshire,Accessories,18,8
New Hampshire,Appliances,12,9
New Hampshire,Supplies,12,9
New Hampshire,Machines,11,11
New Hampshire,Bookcases,10,12
New Hampshire,Envelopes,8,13
New Hampshire,Tables,7,14
New Hampshire,Fasteners,7,14
New Hampshire,Labels,1,16
New Jersey,Paper,318,1
New Jersey,Phones,206,2
New Jersey,Binders,204,3
New Jersey,Furnishings,129,4
New Jersey,Storage,129,4
New Jersey,Art,121,6
New Jersey,Appliances,118,7
New Jersey,Accessories,115,8
New Jersey,Machines,66,9
New Jersey,Chairs,66,9
New Jersey,Bookcases,47,11
New Jersey,Supplies,41,12
New Jersey,Tables,39,13
New Jersey,Envelopes,33,14
New Jersey,Fasteners,26,15
New Jersey,Labels,23,16
New Jersey,Copiers,15,17
New Mexico,Phones,19,1
New Mexico,Binders,15,2
New Mexico,Fasteners,9,3
New Mexico,Storage,7,4
New Mexico,Appliances,5,5
New Mexico,Furnishings,3,6
New Mexico,Machines,3,6
New Mexico,Accessories,3,6
New Mexico,Labels,2,9
New York,Paper,1401,1
New York,Binders,1128,2
New York,Furnishings,964,3
New York,Phones,942,4
New York,Art,897,5
New York,Accessories,762,6
New York,Storage,600,7
New York,Appliances,487,8
New York,Chairs,475,9
New York,Labels,437,10
New York,Tables,285,11
New York,Machines,272,12
New York,Bookcases,237,13
New York,Envelopes,237,13
New York,Fasteners,230,15
New York,Supplies,203,16
New York,Copiers,66,17
North Carolina,Paper,423,1
North Carolina,Binders,343,2
North Carolina,Phones,288,3
North Carolina,Accessories,248,4
North Carolina,Furnishings,244,5
North Carolina,Storage,224,6
North Carolina,Art,224,6
North Carolina,Labels,162,8
North Carolina,Appliances,147,9
North Carolina,Chairs,118,10
North Carolina,Envelopes,107,11
North Carolina,Machines,97,12
North Carolina,Tables,95,13
North Carolina,Fasteners,71,14
North Carolina,Bookcases,62,15
North Carolina,Supplies,59,16
North Carolina,Copiers,6,17
Ohio,Paper,783,1
Ohio,Phones,611,2
Ohio,Furnishings,592,3
Ohio,Binders,536,4
Ohio,Art,442,5
Ohio,Accessories,362,6
Ohio,Storage,348,7
Ohio,Appliances,267,8
Ohio,Chairs,199,9
Ohio,Labels,184,10
Ohio,Machines,158,11
Ohio,Tables,151,12
Ohio,Fasteners,132,13
Ohio,Bookcases,126,14
Ohio,Supplies,103,15
Ohio,Envelopes,100,16
Ohio,Copiers,28,17
Oklahoma,Art,53,1
Oklahoma,Paper,36,2
Oklahoma,Labels,29,3
Oklahoma,Binders,26,4
Oklahoma,Chairs,23,5
Oklahoma,Accessories,22,6
Oklahoma,Phones,21,7
Oklahoma,Fasteners,20,8
Oklahoma,Storage,18,9
Oklahoma,Tables,18,9
Oklahoma,Furnishings,17,11
Oklahoma,Machines,15,12
Oklahoma,Supplies,14,13
Oklahoma,Appliances,10,14
Oklahoma,Envelopes,5,15
Oregon,Binders,40,1
Oregon,Paper,37,2
Oregon,Accessories,24,3
Oregon,Chairs,21,4
Oregon,Art,20,5
Oregon,Phones,13,6
Oregon,Storage,11,7
Oregon,Appliances,9,8
Oregon,Machines,9,8
Oregon,Labels,7,10
Oregon,Furnishings,5,11
Oregon,Envelopes,5,11
Oregon,Bookcases,3,13
Oregon,Fasteners,2,14
Oregon,Supplies,1,15
Pennsylvania,Paper,714,1
Pennsylvania,Binders,509,2
Pennsylvania,Phones,487,3
Pennsylvania,Accessories,446,4
Pennsylvania,Furnishings,439,5
Pennsylvania,Storage,432,6
Pennsylvania,Art,358,7
Pennsylvania,Appliances,278,8
Pennsylvania,Chairs,238,9
Pennsylvania,Machines,182,10
Pennsylvania,Labels,179,11
Pennsylvania,Fasteners,163,12
Pennsylvania,Envelopes,142,13
Pennsylvania,Bookcases,128,14
Pennsylvania,Supplies,128,14
Pennsylvania,Tables,107,16
Pennsylvania,Copiers,46,17
Rhode Island,Paper,81,1
Rhode Island,Phones,35,2
Rhode Island,Art,33,3
Rhode Island,Binders,32,4
Rhode Island,Storage,30,5
Rhode Island,Envelopes,29,6
Rhode Island,Accessories,27,7
Rhode Island,Labels,22,8
Rhode Island,Furnishings,20,9
Rhode Island,Appliances,19,10
Rhode Island,Tables,16,11
Rhode Island,Chairs,13,12
Rhode Island,Bookcases,11,13
Rhode Island,Machines,10,14
Rhode Island,Fasteners,7,15
Rhode Island,Supplies,3,16
Rhode Island,Copiers,1,17
South Dakota,Storage,9,1
South Dakota,Binders,6,2
South Dakota,Labels,4,3
South Dakota,Paper,2,4
Tennessee,Paper,230,1
Tennessee,Binders,213,2
Tennessee,Furnishings,151,3
Tennessee,Phones,149,4
Tennessee,Art,127,5
Tennessee,Storage,126,6
Tennessee,Accessories,102,7
Tennessee,Appliances,84,8
Tennessee,Chairs,71,9
Tennessee,Machines,56,10
Tennessee,Tables,54,11
Tennessee,Bookcases,46,12
Tennessee,Labels,35,13
Tennessee,Envelopes,35,13
Tennessee,Fasteners,12,15
Tennessee,Supplies,11,16
Tennessee,Copiers,3,17
Texas,Paper,1259,1
Texas,Furnishings,957,2
Texas,Phones,917,3
Texas,Binders,904,4
Texas,Accessories,728,5
Texas,Storage,718,6
Texas,Art,693,7
Texas,Appliances,448,8
Texas,Chairs,427,9
Texas,Labels,363,10
Texas,Machines,309,11
Texas,Bookcases,270,12
Texas,Tables,270,12
Texas,Envelopes,252,14
Texas,Supplies,192,15
Texas,Fasteners,190,16
Texas,Copiers,53,17
Utah,Paper,94,1
Utah,Binders,76,2
Utah,Accessories,64,3
Utah,Furnishings,63,4
Utah,Art,54,5
Utah,Phones,49,6
Utah,Bookcases,33,7
Utah,Appliances,33,7
Utah,Storage,26,9
Utah,Labels,26,9
Utah,Supplies,26,9
Utah,Machines,23,12
Utah,Chairs,19,13
Utah,Envelopes,14,14
Utah,Fasteners,14,14
Utah,Tables,12,16
Utah,Copiers,3,17
Virginia,Paper,368,1
Virginia,Phones,234,2
Virginia,Binders,199,3
Virginia,Furnishings,163,4
Virginia,Accessories,163,4
Virginia,Art,154,6
Virginia,Storage,150,7
Virginia,Tables,91,8
Virginia,Appliances,90,9
Virginia,Envelopes,85,10
Virginia,Chairs,74,11
Virginia,Labels,72,12
Virginia,Supplies,70,13
Virginia,Fasteners,59,14
Virginia,Machines,56,15
Virginia,Bookcases,46,16
Virginia,Copiers,35,17
Washington,Paper,598,1
Washington,Binders,474,2
Washington,Furnishings,463,3
Washington,Phones,444,4
Washington,Art,391,5
Washington,Accessories,306,6
Washington,Storage,277,7
Washington,Appliances,257,8
Washington,Chairs,202,9
Washington,Machines,200,10
Washington,Labels,176,11
Washington,Tables,138,12
Washington,Fasteners,130,13
Washington,Envelopes,128,14
Washington,Bookcases,128,14
Washington,Supplies,113,16
Washington,Copiers,42,17
Wisconsin,Paper,129,1
Wisconsin,Binders,92,2
Wisconsin,Phones,81,3
Wisconsin,Furnishings,75,4
Wisconsin,Art,58,5
Wisconsin,Chairs,43,6
Wisconsin,Labels,37,7
Wisconsin,Accessories,29,8
Wisconsin,Appliances,26,9
Wisconsin,Storage,25,10
Wisconsin,Tables,24,11
Wisconsin,Bookcases,15,12
Wisconsin,Envelopes,14,13
Wisconsin,Fasteners,12,14
Wisconsin,Machines,12,14
Wisconsin,Supplies,3,16
