state,sub_category,quantity_sold,sub_category_rank
Kentucky,Labels,76,10
Kentucky,Fasteners,73,11
Kentucky,Machines,72,12
Kentucky,Bookcases,63,13
Kentucky,Envelopes,60,14
Kentucky,Tables,41,15
Kentucky,Supplies,37,16
Kentucky,Copiers,17,17
Louisiana,Art,120,1
Louisiana,Paper,108,2
Louisiana,Binders,102,3
Louisiana,Phones,83,4
Louisiana,Accessories,78,5
Louisiana,Storage,56,6
Louisiana,Furnishings,52,7
Louisiana,Chairs,49,8
Louisiana,Appliances,33,9
Louisiana,Envelopes,26,10
Louisiana,Fasteners,22,11
Louisiana,Labels,20,12
Louisiana,Machines,15,13
Louisiana,Tables,14,14
Louisiana,Bookcases,12,15
Louisiana,Supplies,12,15
Maryland,Phones,76,1
Maryland,Storage,52,2
Maryland,Furnishings,45,3
Maryland,Binders,32,4
Maryland,Paper,26,5
Maryland,Appliances,20,6
Maryland,Supplies,20,6
Maryland,Accessories,19,8
Maryland,Machines,17,9
Maryland,Fasteners,17,9
Maryland,Art,15,11
Maryland,Labels,14,12
Maryland,Tables,13,13
Maryland,Envelopes,12,14
Maryland,Bookcases,12,14
Maryland,Chairs,7,16
Maryland,Copiers,6,17
Massachusetts,Paper,217,1
Massachusetts,Binders,206,2
Massachusetts,Phones,186,3
Massachusetts,Furnishings,170,4
Massachusetts,Art,154,5
Massachusetts,Accessories,121,6
Massachusetts,Storage,94,7
Massachusetts,Labels,91,8
Massachusetts,Appliances,91,8
Massachusetts,Tables,73,10
Massachusetts,Chairs,67,11
Massachusetts,Fasteners,58,12
Massachusetts,Envelopes,52,13
Massachusetts,Machines,51,14
Massachusetts,Bookcases,43,15
Massachusetts,Supplies,21,16
Massachusetts,Copiers,14,17
Michigan,Paper,298,1
Michigan,Phones,294,2
Michigan,Binders,249,3
Michigan,Storage,244,4
Michigan,Furnishings,238,5
Michigan,Art,219,6
Michigan,Accessories,187,7
Michigan,Labels,126,8
Michigan,Appliances,113,9
Michigan,Chairs,92,10
Michigan,Tables,92,10
Michigan,Bookcases,87,12
Michigan,Machines,62,13
Michigan,Envelopes,46,14
Michigan,Supplies,38,15
Michigan,Fasteners,28,16
Michigan,Copiers,23,17
Minnesota,Paper,260,1
Minnesota,Binders,244,2
Minnesota,Phones,211,3
Minnesota,Furnishings,161,4
Minnesota,Storage,148,5
Minnesota,Accessories,136,6
Minnesota,Art,136,6
Minnesota,Appliances,135,8
Minnesota,Envelopes,99,9
Minnesota,Tables,84,10
Minnesota,Bookcases,80,11
Minnesota,Chairs,77,12
Minnesota,Labels,62,13
Minnesota,Machines,58,14
Minnesota,Fasteners,50,15
Minnesota,Supplies,19,16
Mississippi,Paper,145,1
Mississippi,Accessories,90,2
Mississippi,Phones,86,3
Mississippi,Furnishings,86,3
Mississippi,Art,77,5
Mississippi,Binders,68,6
Mississippi,Storage,54,7
Mississippi,Bookcases,41,8
Mississippi,Machines,33,9
Mississippi,Labels,27,10
Mississippi,Appliances,25,11
Mississippi,Chairs,24,12
Mississippi,Supplies,23,13
Mississippi,Tables,19,14
Mississippi,Envelopes,16,15
Mississippi,Copiers,10,16
Mississippi,Fasteners,10,16
Missouri,Binders,138,1
Missouri,Furnishings,120,2
Missouri,Accessories,104,3
Missouri,Paper,97,4
Missouri,Storage,78,5
Missouri,Phones,77,6
Missouri,Chairs,43,7
Missouri,Machines,43,7
Missouri,Art,38,9
Missouri,Tables,38,9
Missouri,Appliances,35,11
Missouri,Envelopes,25,12
Missouri,Supplies,20,13
Missouri,Labels,15,14
Missouri,Fasteners,14,15
Missouri,Bookcases,7,16
Missouri,Copiers,7,16
Nebraska,Paper,24,1
Nebraska,Chairs,16,2
Nebraska,Accessories,16,2
Nebraska,Machines,11,4
Nebraska,Storage,11,4
Nebraska,Phones,10,6
Nebraska,Binders,8,7
Nebraska,Appliances,5,8
Nebraska,Tables,5,8
Nebraska,Art,4,10
Nebraska,Bookcases,3,11
Nevada,Paper,68,1
Nevada,Phones,50,2
Nevada,Furnishings,32,3
Nevada,Chairs,26,4
Nevada,Binders,19,5
Nevada,Storage,18,6
Nevada,Appliances,17,7
Nevada,Art,12,8
Nevada,Accessories,11,9
Nevada,Labels,9,10
Nevada,Fasteners,5,11
Nevada,Supplies,3,12
Nevada,Bookcases,3,12
Nevada,Machines,2,14
Nevada,Tables,1,15
Nevada,Envelopes,1,15
New Hampshire,Paper,52,1
New Hampshire,Art,48,2
New Hampshire,Phones,38,3
New Hampshire,Chairs,34,4
New Hampshire,Storage,33,5
New Hampshire,Binders,31,6
New Hampshire,Furnishings,23,7
New Hampshire,Accessories,18,8
New Hampshire,Appliances,15,9
New Hampshire,Fasteners,13,10
New Hampshire,Bookcases,12,11
New Hampshire,Supplies,12,11
New Hampshire,Envelopes,11,13
New Hampshire,Machines,11,13
New Hampshire,Tables,7,15
New Hampshire,Labels,1,16
New Jersey,Paper,379,1
New Jersey,Phones,237,2
New Jersey,Binders,224,3
New Jersey,Storage,162,4
New Jersey,Furnishings,161,5
New Jersey,Appliances,155,6
New Jersey,Art,148,7
New Jersey,Accessories,128,8
New Jersey,Chairs,92,9
New Jersey,Machines,76,10
New Jersey,Tables,54,11
New Jersey,Bookcases,51,12
New Jersey,Supplies,44,13
New Jersey,Envelopes,41,14
New Jersey,Fasteners,40,15
New Jersey,Labels,31,16
New Jersey,Copiers,15,17
New Mexico,Binders,28,1
New Mexico,Phones,28,1
New Mexico,Paper,21,3
New Mexico,Appliances,20,4
New Mexico,Accessories,15,5
New Mexico,Storage,14,6
New Mexico,Chairs,12,7
New Mexico,Fasteners,9,8
New Mexico,Art,9,8
New Mexico,Labels,7,10
New Mexico,Furnishings,5,11
New Mexico,Machines,3,12
New York,Paper,1843,1
New York,Binders,1488,2
New York,Phones,1281,3
New York,Furnishings,1265,4
New York,Art,1177,5
New York,Accessories,1003,6
New York,Storage,778,7
New York,Appliances,635,8
New York,Chairs,626,9
New York,Labels,550,10
New York,Tables,381,11
New York,Machines,353,12
New York,Bookcases,351,13
New York,Fasteners,322,14
New York,Envelopes,318,15
New York,Supplies,251,16
New York,Copiers,79,17
North Carolina,Paper,587,1
North Carolina,Binders,490,2
North Carolina,Phones,405,3
North Carolina,Furnishings,386,4
North Carolina,Accessories,356,5
North Carolina,Art,319,6
North Carolina,Storage,316,7
North Carolina,Appliances,212,8
North Carolina,Labels,205,9
North Carolina,Chairs,157,10
North Carolina,Machines,139,11
North Carolina,Envelopes,132,12
North Carolina,Tables,115,13
North Carolina,Fasteners,101,14
North Carolina,Supplies,92,15
North Carolina,Bookcases,84,16
North Carolina,Copiers,15,17
Ohio,Paper,966,1
Ohio,Phones,703,2
Ohio,Furnishings,700,3
Ohio,Binders,655,4
Ohio,Art,546,5
Ohio,Storage,470,6
Ohio,Accessories,459,7
Ohio,Appliances,328,8
Ohio,Chairs,236,9
Ohio,Labels,234,10
Ohio,Machines,201,11
Ohio,Tables,189,12
Ohio,Fasteners,180,13
Ohio,Bookcases,167,14
Ohio,Envelopes,151,15
Ohio,Supplies,123,16
Ohio,Copiers,35,17
Oklahoma,Art,67,1
Oklahoma,Binders,53,2
Oklahoma,Paper,46,3
Oklahoma,Furnishings,36,4
Oklahoma,Phones,32,5
Oklahoma,Accessories,31,6
Oklahoma,Labels,29,7
Oklahoma,Chairs,29,7
Oklahoma,Storage,26,9
Oklahoma,Machines,26,9
Oklahoma,Fasteners,24,11
Oklahoma,Tables,20,12
Oklahoma,Supplies,14,13
Oklahoma,Appliances,11,14
Oklahoma,Envelopes,7,15
Oklahoma,Bookcases,6,16
Oregon,Binders,46,1
Oregon,Paper,41,2
Oregon,Storage,27,3
Oregon,Accessories,26,4
Oregon,Chairs,23,5
Oregon,Art,23,5
Oregon,Phones,22,7
Oregon,Fasteners,16,8
Oregon,Machines,14,9
Oregon,Furnishings,13,10
Oregon,Appliances,11,11
Oregon,Envelopes,10,12
Oregon,Labels,9,13
Oregon,Bookcases,3,14
Oregon,Supplies,1,15
Pennsylvania,Paper,931,1
Pennsylvania,Binders,687,2
Pennsylvania,Phones,646,3
Pennsylvania,Accessories,594,4
Pennsylvania,Furnishings,584,5
Pennsylvania,Storage,542,6
Pennsylvania,Art,499,7
Pennsylvania,Appliances,384,8
Pennsylvania,Chairs,372,9
Pennsylvania,Labels,255,10
Pennsylvania,Machines,237,11
Pennsylvania,Envelopes,210,12
Pennsylvania,Fasteners,205,13
Pennsylvania,Supplies,182,14
Pennsylvania,Bookcases,165,15
Pennsylvania,Tables,156,16
Pennsylvania,Copiers,57,17
Rhode Island,Paper,96,1
Rhode Island,Binders,45,2
Rhode Island,Phones,43,3
Rhode Island,Art,43,3
Rhode Island,Storage,40,5
Rhode Island,Furnishings,33,6
Rhode Island,Envelopes,31,7
Rhode Island,Accessories,27,8
Rhode Island,Tables,25,9
Rhode Island,Appliances,25,9
Rhode Island,Labels,25,9
Rhode Island,Chairs,21,12
Rhode Island,Bookcases,15,13
Rhode Island,Fasteners,13,14
Rhode Island,Machines,10,15
Rhode Island,Supplies,3,16
Rhode Island,Copiers,1,17
South Dakota,Storage,19,1
South Dakota,Binders,9,2
South Dakota,Supplies,8,3
South Dakota,Paper,5,4
South Dakota,Art,5,4
South Dakota,Machines,4,6
South Dakota,Furnishings,4,6
South Dakota,Labels,4,6
Tennessee,Paper,291,1
Tennessee,Binders,222,2
Tennessee,Art,197,3
Tennessee,Phones,191,4
Tennessee,Furnishings,190,5
Tennessee,Storage,137,6
Tennessee,Accessories,121,7
Tennessee,Appliances,99,8
Tennessee,Chairs,95,9
Tennessee,Machines,66,10
Tennessee,Tables,65,11
Tennessee,Bookcases,56,12
Tennessee,Envelopes,49,13
Tennessee,Labels,46,14
Tennessee,Supplies,22,15
Tennessee,Fasteners,16,16
Tennessee,Copiers,8,17
Texas,Paper,1615,1
Texas,Binders,1339,2
Texas,Furnishings,1262,3
Texas,Phones,1230,4
Texas,Accessories,1021,5
Texas,Art,944,6
Texas,Storage,890,7
Texas,Appliances,597,8
Texas,Chairs,548,9
Texas,Labels,513,10
Texas,Machines,356,11
Texas,Tables,344,12
Texas,Bookcases,334,13
Texas,Envelopes,333,14
Texas,Fasteners,249,15
Texas,Supplies,239,16
Texas,Copiers,70,17
Utah,Paper,115,1
Utah,Binders,94,2
Utah,Furnishings,93,3
Utah,Phones,76,4
Utah,Accessories,75,5
Utah,Art,67,6
Utah,Appliances,46,7
Utah,Bookcases,37,8
Utah,Storage,33,9
Utah,Labels,32,10
Utah,Machines,29,11
Utah,Supplies,28,12
Utah,Tables,24,13
Utah,Chairs,21,14
Utah,Fasteners,14,15
Utah,Envelopes,14,15
Utah,Copiers,3,17
Virginia,Paper,440,1
Virginia,Binders,284,2
Virginia,Phones,277,3
Virginia,Storage,200,4
Virginia,Accessories,197,5
Virginia,Art,195,6
Virginia,Furnishings,195,6
Virginia,Chairs,138,8
Virginia,Appliances,117,9
Virginia,Envelopes,99,10
Virginia,Tables,97,11
Virginia,Supplies,90,12
Virginia,Labels,74,13
Virginia,Fasteners,69,14
Virginia,Machines,69,14
Virginia,Bookcases,56,16
Virginia,Copiers,37,17
Washington,Paper,797,1
Washington,Binders,617,2
Washington,Phones,608,3
Washington,Furnishings,556,4
Washington,Art,507,5
Washington,Accessories,433,6
Washington,Storage,350,7
Washington,Appliances,298,8
Washington,Chairs,247,9
Washington,Labels,238,10
Washington,Machines,227,11
Washington,Tables,203,12
Washington,Envelopes,171,13
Washington,Fasteners,156,14
Washington,Supplies,150,15
Washington,Bookcases,146,16
Washington,Copiers,59,17
Wisconsin,Paper,165,1
Wisconsin,Binders,144,2
Wisconsin,Furnishings,111,3
Wisconsin,Phones,98,4
Wisconsin,Art,79,5
Wisconsin,Chairs,67,6
Wisconsin,Labels,56,7
Wisconsin,Storage,49,8
Wisconsin,Accessories,47,9
Wisconsin,Envelopes,46,10
Wisconsin,Appliances,33,11
Wisconsin,Tables,27,12
Wisconsin,Bookcases,22,13
Wisconsin,Fasteners,21,14
Wisconsin,Machines,20,15
Wisconsin,Supplies,3,16
