state,sub_category,quantity_sold,sub_category_rank
New Mexico,Storage,7,4
New Mexico,Appliances,5,5
New Mexico,Machines,3,6
New Mexico,Furnishings,3,6
New Mexico,Accessories,3,6
New Mexico,Labels,2,9
New York,Paper,1433,1
New York,Binders,1146,2
New York,Furnishings,995,3
New York,Phones,958,4
New York,Art,916,5
New York,Accessories,773,6
New York,Storage,613,7
New York,Appliances,487,8
New York,Chairs,482,9
New York,Labels,442,10
New York,Tables,289,11
New York,Machines,275,12
New York,Bookcases,251,13
New York,Envelopes,243,14
New York,Fasteners,230,15
New York,Supplies,203,16
New York,Copiers,66,17
North Carolina,Paper,430,1
North Carolina,Binders,343,2
North Carolina,Phones,297,3
North Carolina,Accessories,257,4
North Carolina,Furnishings,246,5
North Carolina,Storage,229,6
North Carolina,Art,228,7
North Carolina,Labels,170,8
North Carolina,Appliances,148,9
North Carolina,Chairs,124,10
North Carolina,Envelopes,113,11
North Carolina,Machines,101,12
North Carolina,Tables,95,13
North Carolina,Fasteners,71,14
North Carolina,Bookcases,62,15
North Carolina,Supplies,59,16
North Carolina,Copiers,6,17
Ohio,Paper,788,1
Ohio,Phones,611,2
Ohio,Furnishings,608,3
Ohio,Binders,537,4
Ohio,Art,444,5
Ohio,Accessories,368,6
Ohio,Storage,351,7
Ohio,Appliances,280,8
Ohio,Chairs,199,9
Ohio,Labels,184,10
Ohio,Machines,161,11
Ohio,Tables,151,12
Ohio,Fasteners,138,13
Ohio,Bookcases,129,14
Ohio,Supplies,103,15
Ohio,Envelopes,100,16
Ohio,Copiers,28,17
Oklahoma,Art,53,1
Oklahoma,Paper,36,2
Oklahoma,Binders,30,3
Oklahoma,Labels,29,4
Oklahoma,Phones,24,5
Oklahoma,Chairs,23,6
Oklahoma,Accessories,22,7
Oklahoma,Fasteners,20,8
Oklahoma,Tables,18,9
Oklahoma,Storage,18,9
Oklahoma,Furnishings,17,11
Oklahoma,Machines,15,12
Oklahoma,Supplies,14,13
Oklahoma,Appliances,10,14
Oklahoma,Envelopes,5,15
Oregon,Binders,40,1
Oregon,Paper,37,2
Oregon,Accessories,24,3
Oregon,Chairs,21,4
Oregon,Art,20,5
Oregon,Phones,13,6
Oregon,Storage,11,7
Oregon,Machines,9,8
Oregon,Appliances,9,8
Oregon,Labels,7,10
Oregon,Envelopes,5,11
Oregon,Furnishings,5,11
Oregon,Bookcases,3,13
Oregon,Fasteners,2,14
Oregon,Supplies,1,15
Pennsylvania,Paper,719,1
Pennsylvania,Binders,516,2
Pennsylvania,Phones,498,3
Pennsylvania,Accessories,461,4
Pennsylvania,Furnishings,458,5
Pennsylvania,Storage,438,6
Pennsylvania,Art,367,7
Pennsylvania,Appliances,285,8
Pennsylvania,Chairs,250,9
Pennsylvania,Machines,188,10
Pennsylvania,Labels,181,11
Pennsylvania,Fasteners,171,12
Pennsylvania,Envelopes,145,13
Pennsylvania,Supplies,128,14
Pennsylvania,Bookcases,128,14
Pennsylvania,Tables,107,16
Pennsylvania,Copiers,46,17
Rhode Island,Paper,86,1
Rhode Island,Phones,35,2
Rhode Island,Art,33,3
Rhode Island,Binders,32,4
Rhode Island,Storage,30,5
Rhode Island,Envelopes,29,6
Rhode Island,Accessories,27,7
Rhode Island,Appliances,25,8
Rhode Island,Labels,22,9
Rhode Island,Furnishings,21,10
Rhode Island,Tables,18,11
Rhode Island,Chairs,13,12
Rhode Island,Bookcases,11,13
Rhode Island,Machines,10,14
Rhode Island,Fasteners,7,15
Rhode Island,Supplies,3,16
Rhode Island,Copiers,1,17
South Dakota,Storage,9,1
South Dakota,Binders,6,2
South Dakota,Labels,4,3
South Dakota,Paper,2,4
Tennessee,Paper,236,1
Tennessee,Binders,213,2
Tennessee,Furnishings,151,3
Tennessee,Phones,149,4
Tennessee,Art,142,5
Tennessee,Storage,126,6
Tennessee,Accessories,104,7
Tennessee,Appliances,86,8
Tennessee,Chairs,71,9
Tennessee,Tables,60,10
Tennessee,Machines,56,11
Tennessee,Bookcases,46,12
Tennessee,Labels,35,13
Tennessee,Envelopes,35,13
Tennessee,Fasteners,12,15
Tennessee,Supplies,11,16
Tennessee,Copiers,3,17
Texas,Paper,1282,1
Texas,Furnishings,989,2
Texas,Phones,935,3
Texas,Binders,932,4
Texas,Accessories,746,5
Texas,Storage,731,6
Texas,Art,706,7
Texas,Appliances,459,8
Texas,Chairs,431,9
Texas,Labels,382,10
Texas,Machines,316,11
Texas,Bookcases,274,12
Texas,Tables,270,13
Texas,Envelopes,262,14
Texas,Fasteners,195,15
Texas,Supplies,195,15
Texas,Copiers,57,17
Utah,Paper,94,1
Utah,Binders,76,2
Utah,Furnishings,71,3
Utah,Accessories,68,4
Utah,Art,57,5
Utah,Phones,56,6
Utah,Bookcases,33,7
Utah,Appliances,33,7
Utah,Labels,31,9
Utah,Supplies,28,10
Utah,Storage,26,11
Utah,Machines,23,12
Utah,Chairs,19,13
Utah,Fasteners,14,14
Utah,Envelopes,14,14
Utah,Tables,12,16
Utah,Copiers,3,17
Virginia,Paper,390,1
Virginia,Phones,241,2
Virginia,Binders,205,3
Virginia,Accessories,174,4
Virginia,Furnishings,169,5
Virginia,Art,159,6
Virginia,Storage,150,7
Virginia,Tables,91,8
Virginia,Appliances,90,9
Virginia,Envelopes,85,10
Virginia,Supplies,75,11
Virginia,Chairs,74,12
Virginia,Labels,72,13
Virginia,Machines,60,14
Virginia,Fasteners,59,15
Virginia,Bookcases,46,16
Virginia,Copiers,35,17
Washington,Paper,614,1
Washington,Binders,486,2
Washington,Furnishings,468,3
Washington,Phones,458,4
Washington,Art,397,5
Washington,Accessories,306,6
Washington,Storage,281,7
Washington,Appliances,257,8
Washington,Chairs,202,9
Washington,Machines,200,10
Washington,Labels,176,11
Washington,Tables,142,12
Washington,Envelopes,137,13
Washington,Fasteners,134,14
Washington,Bookcases,128,15
Washington,Supplies,115,16
Washington,Copiers,42,17
Wisconsin,Paper,139,1
Wisconsin,Binders,102,2
Wisconsin,Phones,85,3
Wisconsin,Furnishings,77,4
Wisconsin,Chairs,61,5
Wisconsin,Art,59,6
Wisconsin,Labels,44,7
Wisconsin,Accessories,35,8
Wisconsin,Appliances,31,9
Wisconsin,Storage,27,10
Wisconsin,Tables,24,11
Wisconsin,Bookcases,15,12
Wisconsin,Envelopes,14,13
Wisconsin,Machines,14,13
Wisconsin,Fasteners,12,15
Wisconsin,Supplies,3,16
