state,sub_category,quantity_sold,sub_category_rank
Florida,Accessories,294,6
Florida,Storage,217,7
Florida,Chairs,171,8
Florida,Appliances,167,9
Florida,Labels,134,10
Florida,Tables,117,11
Florida,Machines,112,12
Florida,Fasteners,98,13
Florida,Envelopes,83,14
Florida,Supplies,75,15
Florida,Bookcases,57,16
Florida,Copiers,7,17
Georgia,Phones,165,1
Georgia,Binders,128,2
Georgia,Paper,123,3
Georgia,Furnishings,107,4
Georgia,Art,89,5
Georgia,Tables,55,6
Georgia,Appliances,54,7
Georgia,Storage,52,8
Georgia,Accessories,52,8
Georgia,Chairs,51,10
Georgia,Machines,45,11
Georgia,Bookcases,35,12
Georgia,Labels,30,13
Georgia,Envelopes,21,14
Georgia,Supplies,19,15
Georgia,Fasteners,8,16
Georgia,Copiers,5,17
Illinois,Paper,523,1
Illinois,Binders,434,2
Illinois,Furnishings,396,3
Illinois,Phones,369,4
Illinois,Accessories,280,5
Illinois,Storage,232,6
Illinois,Art,223,7
Illinois,Chairs,222,8
Illinois,Appliances,196,9
Illinois,Machines,154,10
Illinois,Labels,140,11
Illinois,Bookcases,103,12
Illinois,Tables,96,13
Illinois,Supplies,89,14
Illinois,Envelopes,81,15
Illinois,Fasteners,79,16
Illinois,Copiers,13,17
Indiana,Paper,114,1
Indiana,Binders,103,2
Indiana,Accessories,100,3
Indiana,Phones,86,4
Indiana,Storage,66,5
Indiana,Furnishings,60,6
Indiana,Art,56,7
Indiana,Labels,38,8
Indiana,Appliances,38,8
Indiana,Chairs,33,10
Indiana,Machines,29,11
Indiana,Envelopes,21,12
Indiana,Bookcases,18,13
Indiana,Supplies,18,13
Indiana,Tables,15,15
Indiana,Fasteners,6,16
Indiana,Copiers,3,17
Iowa,Chairs,22,1
Iowa,Phones,20,2
Iowa,Accessories,14,3
Iowa,Binders,10,4
Iowa,Paper,8,5
Iowa,Storage,8,5
Iowa,Appliances,7,7
Iowa,Furnishings,4,8
Iowa,Labels,3,9
Iowa,Envelopes,2,10
Iowa,Supplies,2,10
Iowa,Art,2,10
Iowa,Tables,1,13
Kansas,Paper,70,1
Kansas,Art,56,2
Kansas,Chairs,44,3
Kansas,Phones,34,4
Kansas,Fasteners,23,5
Kansas,Accessories,20,6
Kansas,Binders,18,7
Kansas,Furnishings,15,8
Kansas,Labels,14,9
Kansas,Tables,10,10
Kansas,Supplies,9,11
Kansas,Storage,9,11
Kansas,Appliances,9,11
Kansas,Machines,8,14
Kansas,Bookcases,8,14
Kansas,Copiers,2,16
Kentucky,Paper,278,1
Kentucky,Phones,202,2
Kentucky,Binders,179,3
Kentucky,Art,164,4
Kentucky,Furnishings,154,5
Kentucky,Appliances,139,6
Kentucky,Storage,133,7
Kentucky,Accessories,120,8
Kentucky,Chairs,101,9
Kentucky,Labels,61,10
Kentucky,Envelopes,60,11
Kentucky,Bookcases,54,12
Kentucky,Fasteners,54,12
Kentucky,Machines,54,12
Kentucky,Tables,34,15
Kentucky,Supplies,33,16
Kentucky,Copiers,9,17
Louisiana,Art,83,1
Louisiana,Binders,80,2
Louisiana,Paper,45,3
Louisiana,Phones,34,4
Louisiana,Storage,32,5
Louisiana,Chairs,30,6
Louisiana,Accessories,29,7
Louisiana,Furnishings,24,8
Louisiana,Fasteners,20,9
Louisiana,Appliances,17,10
Louisiana,Machines,15,11
Louisiana,Labels,14,12
Louisiana,Tables,9,13
Louisiana,Bookcases,9,13
Louisiana,Envelopes,6,15
Louisiana,Supplies,3,16
Maryland,Storage,29,1
Maryland,Phones,28,2
Maryland,Binders,22,3
Maryland,Furnishings,21,4
Maryland,Appliances,17,5
Maryland,Supplies,16,6
Maryland,Labels,14,7
Maryland,Fasteners,13,8
Maryland,Art,12,9
Maryland,Paper,8,10
Maryland,Bookcases,8,10
Maryland,Chairs,7,12
Maryland,Accessories,7,12
Maryland,Tables,7,12
Maryland,Copiers,6,15
Maryland,Machines,3,16
Massachusetts,Binders,126,1
Massachusetts,Paper,124,2
Massachusetts,Furnishings,110,3
Massachusetts,Phones,99,4
Massachusetts,Art,87,5
Massachusetts,Accessories,69,6
Massachusetts,Appliances,65,7
Massachusetts,Fasteners,53,8
Massachusetts,Tables,51,9
Massachusetts,Storage,50,10
Massachusetts,Labels,47,11
Massachusetts,Chairs,46,12
Massachusetts,Machines,38,13
Massachusetts,Bookcases,37,14
Massachusetts,Envelopes,22,15
Massachusetts,Supplies,16,16
Massachusetts,Copiers,2,17
Michigan,Phones,197,1
Michigan,Paper,185,2
Michigan,Art,163,3
Michigan,Storage,150,4
Michigan,Furnishings,143,5
Michigan,Binders,133,6
Michigan,Accessories,131,7
Michigan,Appliances,95,8
Michigan,Labels,87,9
Michigan,Bookcases,69,10
Michigan,Chairs,56,11
Michigan,Tables,55,12
Michigan,Machines,46,13
Michigan,Envelopes,28,14
Michigan,Supplies,22,15
Michigan,Fasteners,21,16
Michigan,Copiers,19,17
Minnesota,Paper,171,1
Minnesota,Binders,151,2
Minnesota,Phones,151,2
Minnesota,Storage,123,4
Minnesota,Art,98,5
Minnesota,Furnishings,95,6
Minnesota,Accessories,91,7
Minnesota,Appliances,84,8
Minnesota,Chairs,67,9
Minnesota,Tables,55,10
Minnesota,Labels,54,11
Minnesota,Bookcases,46,12
Minnesota,Envelopes,42,13
Minnesota,Fasteners,28,14
Minnesota,Machines,26,15
Minnesota,Supplies,6,16
Mississippi,Paper,102,1
Mississippi,Furnishings,79,2
Mississippi,Binders,58,3
Mississippi,Phones,52,4
Mississippi,Storage,44,5
Mississippi,Art,40,6
Mississippi,Accessories,38,7
Mississippi,Bookcases,31,8
Mississippi,Supplies,20,9
Mississippi,Chairs,17,10
Mississippi,Tables,16,11
Mississippi,Labels,15,12
Mississippi,Appliances,12,13
Mississippi,Machines,11,14
Mississippi,Fasteners,10,15
Mississippi,Envelopes,8,16
Mississippi,Copiers,5,17
Missouri,Binders,94,1
Missouri,Furnishings,77,2
Missouri,Accessories,70,3
Missouri,Paper,66,4
Missouri,Phones,44,5
Missouri,Storage,30,6
Missouri,Chairs,27,7
Missouri,Machines,26,8
Missouri,Art,24,9
Missouri,Tables,23,10
Missouri,Appliances,21,11
Missouri,Supplies,20,12
Missouri,Labels,13,13
Missouri,Envelopes,12,14
Missouri,Fasteners,6,15
Missouri,Bookcases,5,16
Missouri,Copiers,1,17
Nebraska,Art,4,1
Nebraska,Chairs,2,2
Nebraska,Accessories,2,2
Nevada,Paper,38,1
Nevada,Phones,24,2
Nevada,Chairs,22,3
Nevada,Furnishings,15,4
Nevada,Binders,11,5
Nevada,Storage,6,6
Nevada,Labels,4,7
Nevada,Accessories,4,7
Nevada,Bookcases,3,9
Nevada,Art,2,10
Nevada,Machines,2,10
Nevada,Supplies,2,10
Nevada,Tables,1,13
New Hampshire,Art,44,1
New Hampshire,Paper,36,2
New Hampshire,Phones,28,3
New Hampshire,Chairs,24,4
New Hampshire,Storage,22,5
New Hampshire,Binders,20,6
New Hampshire,Accessories,18,7
New Hampshire,Supplies,12,8
New Hampshire,Machines,11,9
New Hampshire,Bookcases,10,10
New Hampshire,Appliances,10,10
New Hampshire,Furnishings,9,12
New Hampshire,Envelopes,8,13
New Hampshire,Tables,7,14
New Hampshire,Fasteners,7,14
New Hampshire,Labels,1,16
New Jersey,Paper,294,1
New Jersey,Phones,181,2
New Jersey,Binders,177,3
New Jersey,Furnishings,115,4
New Jersey,Art,107,5
New Jersey,Storage,107,5
New Jersey,Accessories,105,7
New Jersey,Appliances,104,8
New Jersey,Chairs,62,9
New Jersey,Machines,61,10
New Jersey,Bookcases,47,11
New Jersey,Supplies,41,12
New Jersey,Tables,39,13
New Jersey,Fasteners,26,14
New Jersey,Labels,19,15
New Jersey,Envelopes,19,15
New Jersey,Copiers,15,17
New York,Paper,1179,1
New York,Binders,952,2
New York,Phones,830,3
New York,Furnishings,829,4
New York,Art,788,5
New York,Accessories,709,6
New York,Storage,507,7
New York,Chairs,416,8
New York,Appliances,401,9
New York,Labels,356,10
New York,Tables,254,11
New York,Machines,243,12
New York,Envelopes,210,13
New York,Bookcases,208,14
New York,Fasteners,192,15
New York,Supplies,160,16
New York,Copiers,57,17
North Carolina,Paper,347,1
North Carolina,Binders,293,2
North Carolina,Accessories,213,3
North Carolina,Storage,207,4
North Carolina,Phones,203,5
North Carolina,Furnishings,186,6
North Carolina,Art,184,7
North Carolina,Labels,134,8
North Carolina,Appliances,124,9
North Carolina,Chairs,105,10
North Carolina,Tables,86,11
North Carolina,Machines,84,12
North Carolina,Envelopes,71,13
North Carolina,Supplies,59,14
North Carolina,Fasteners,57,15
North Carolina,Bookcases,45,16
North Carolina,Copiers,3,17
Ohio,Paper,685,1
Ohio,Furnishings,512,2
Ohio,Phones,505,3
Ohio,Binders,475,4
Ohio,Art,406,5
Ohio,Accessories,317,6
Ohio,Storage,289,7
Ohio,Appliances,243,8
Ohio,Chairs,185,9
Ohio,Labels,164,10
Ohio,Machines,137,11
Ohio,Tables,120,12
Ohio,Bookcases,116,13
Ohio,Fasteners,115,14
Ohio,Envelopes,99,15
Ohio,Supplies,95,16
Ohio,Copiers,25,17
Oklahoma,Art,47,1
Oklahoma,Paper,36,2
Oklahoma,Labels,29,3
Oklahoma,Accessories,21,4
Oklahoma,Chairs,19,5
Oklahoma,Storage,18,6
Oklahoma,Tables,18,6
Oklahoma,Binders,17,8
Oklahoma,Machines,15,9
Oklahoma,Supplies,14,10
Oklahoma,Phones,13,11
Oklahoma,Furnishings,12,12
Oklahoma,Fasteners,11,13
Oklahoma,Appliances,10,14
Oklahoma,Envelopes,5,15
Oregon,Binders,39,1
Oregon,Paper,37,2
Oregon,Accessories,24,3
Oregon,Chairs,21,4
Oregon,Art,18,5
Oregon,Storage,11,6
Oregon,Phones,11,6
Oregon,Machines,9,8
Oregon,Appliances,9,8
Oregon,Labels,7,10
Oregon,Envelopes,5,11
Oregon,Furnishings,4,12
Oregon,Fasteners,2,13
Oregon,Supplies,1,14
Pennsylvania,Paper,553,1
Pennsylvania,Phones,434,2
Pennsylvania,Binders,419,3
Pennsylvania,Furnishings,368,4
Pennsylvania,Accessories,360,5
Pennsylvania,Storage,334,6
Pennsylvania,Art,296,7
Pennsylvania,Appliances,240,8
Pennsylvania,Chairs,182,9
Pennsylvania,Labels,171,10
Pennsylvania,Machines,167,11
Pennsylvania,Fasteners,140,12
Pennsylvania,Envelopes,121,13
Pennsylvania,Bookcases,106,14
Pennsylvania,Tables,101,15
Pennsylvania,Supplies,84,16
Pennsylvania,Copiers,30,17
Rhode Island,Paper,72,1
Rhode Island,Binders,30,2
Rhode Island,Storage,30,2
Rhode Island,Envelopes,27,4
Rhode Island,Phones,25,5
Rhode Island,Art,24,6
Rhode Island,Labels,22,7
Rhode Island,Furnishings,20,8
Rhode Island,Appliances,19,9
Rhode Island,Accessories,16,10
Rhode Island,Chairs,13,11
Rhode Island,Bookcases,11,12
Rhode Island,Machines,10,13
Rhode Island,Fasteners,7,14
Rhode Island,Supplies,3,15
Rhode Island,Copiers,1,16
Tennessee,Paper,201,1
Tennessee,Binders,153,2
Tennessee,Furnishings,141,3
Tennessee,Phones,125,4
Tennessee,Art,110,5
Tennessee,Accessories,93,6
Tennessee,Storage,90,7
Tennessee,Appliances,81,8
Tennessee,Chairs,58,9
Tennessee,Machines,52,10
Tennessee,Tables,38,11
Tennessee,Envelopes,35,12
Tennessee,Labels,35,12
Tennessee,Bookcases,26,14
Tennessee,Fasteners,12,15
Tennessee,Supplies,11,16
Tennessee,Copiers,3,17
Texas,Paper,1082,1
Texas,Furnishings,840,2
Texas,Binders,807,3
Texas,Phones,805,4
Texas,Accessories,624,5
Texas,Storage,618,6
Texas,Art,556,7
Texas,Appliances,384,8
Texas,Chairs,368,9
Texas,Labels,323,10
Texas,Machines,260,11
Texas,Tables,230,12
Texas,Bookcases,226,13
Texas,Envelopes,211,14
Texas,Supplies,176,15
Texas,Fasteners,146,16
Texas,Copiers,50,17
Utah,Paper,80,1
Utah,Accessories,61,2
Utah,Furnishings,52,3
Utah,Binders,50,4
Utah,Phones,48,5
Utah,Art,34,6
Utah,Supplies,26,7
Utah,Labels,26,7
Utah,Storage,26,7
Utah,Bookcases,23,10
Utah,Appliances,23,10
Utah,Machines,16,12
Utah,Chairs,15,13
Utah,Fasteners,14,14
Utah,Envelopes,14,14
Utah,Tables,7,16
Utah,Copiers,3,17
Virginia,Paper,329,1
Virginia,Phones,226,2
Virginia,Binders,176,3
Virginia,Accessories,140,4
Virginia,Furnishings,138,5
Virginia,Art,136,6
Virginia,Storage,125,7
Virginia,Tables,86,8
Virginia,Appliances,86,8
Virginia,Envelopes,80,10
Virginia,Chairs,65,11
Virginia,Supplies,58,12
Virginia,Fasteners,55,13
Virginia,Labels,52,14
Virginia,Machines,50,15
Virginia,Bookcases,43,16
Virginia,Copiers,35,17
Washington,Paper,520,1
Washington,Binders,431,2
Washington,Furnishings,391,3
Washington,Phones,347,4
Washington,Art,322,5
Washington,Accessories,253,6
Washington,Appliances,207,7
Washington,Storage,197,8
Washington,Chairs,181,9
Washington,Machines,160,10
Washington,Labels,145,11
Washington,Bookcases,120,12
Washington,Fasteners,118,13
Washington,Tables,111,14
Washington,Supplies,102,15
Washington,Envelopes,101,16
Washington,Copiers,35,17
Wisconsin,Binders,84,1
Wisconsin,Paper,81,2
Wisconsin,Phones,63,3
Wisconsin,Furnishings,60,4
Wisconsin,Art,38,5
Wisconsin,Accessories,26,6
Wisconsin,Chairs,25,7
Wisconsin,Storage,22,8
Wisconsin,Appliances,17,9
Wisconsin,Tables,15,10
Wisconsin,Labels,14,11
Wisconsin,Bookcases,14,11
Wisconsin,Fasteners,10,13
Wisconsin,Envelopes,10,13
Wisconsin,Machines,9,15
Wisconsin,Supplies,3,16
