state,sub_category,quantity_sold,sub_category_rank
Nevada,Phones,27,2
Nevada,Chairs,22,3
Nevada,Furnishings,21,4
Nevada,Binders,13,5
Nevada,Storage,9,6
Nevada,Art,8,7
Nevada,Labels,6,8
Nevada,Appliances,6,8
Nevada,Fasteners,5,10
Nevada,Accessories,4,11
Nevada,Bookcases,3,12
Nevada,Supplies,3,12
Nevada,Machines,2,14
Nevada,Tables,1,15
New Hampshire,Art,48,1
New Hampshire,Paper,36,2
New Hampshire,Binders,29,3
New Hampshire,Phones,28,4
New Hampshire,Chairs,24,5
New Hampshire,Storage,22,6
New Hampshire,Accessories,18,7
New Hampshire,Supplies,12,8
New Hampshire,Appliances,12,8
New Hampshire,Machines,11,10
New Hampshire,Bookcases,10,11
New Hampshire,Furnishings,9,12
New Hampshire,Envelopes,8,13
New Hampshire,Fasteners,7,14
New Hampshire,Tables,7,14
New Hampshire,Labels,1,16
New Jersey,Paper,301,1
New Jersey,Phones,204,2
New Jersey,Binders,188,3
New Jersey,Storage,123,4
New Jersey,Furnishings,118,5
New Jersey,Art,112,6
New Jersey,Appliances,106,7
New Jersey,Accessories,105,8
New Jersey,Chairs,66,9
New Jersey,Machines,61,10
New Jersey,Bookcases,47,11
New Jersey,Supplies,41,12
New Jersey,Tables,39,13
New Jersey,Envelopes,28,14
New Jersey,Fasteners,26,15
New Jersey,Labels,19,16
New Jersey,Copiers,15,17
New Mexico,Phones,12,1
New Mexico,Appliances,3,2
New Mexico,Accessories,3,2
New York,Paper,1220,1
New York,Binders,1010,2
New York,Furnishings,884,3
New York,Phones,871,4
New York,Art,833,5
New York,Accessories,733,6
New York,Storage,531,7
New York,Chairs,438,8
New York,Appliances,432,9
New York,Labels,382,10
New York,Tables,254,11
New York,Machines,252,12
New York,Envelopes,227,13
New York,Bookcases,216,14
New York,Fasteners,210,15
New York,Supplies,174,16
New York,Copiers,57,17
North Carolina,Paper,353,1
North Carolina,Binders,305,2
North Carolina,Accessories,226,3
North Carolina,Phones,224,4
North Carolina,Storage,207,5
North Carolina,Art,200,6
North Carolina,Furnishings,192,7
North Carolina,Labels,144,8
North Carolina,Appliances,134,9
North Carolina,Chairs,105,10
North Carolina,Envelopes,94,11
North Carolina,Tables,89,12
North Carolina,Machines,87,13
North Carolina,Supplies,59,14
North Carolina,Fasteners,57,15
North Carolina,Bookcases,48,16
North Carolina,Copiers,6,17
Ohio,Paper,716,1
Ohio,Furnishings,545,2
Ohio,Phones,541,3
Ohio,Binders,503,4
Ohio,Art,417,5
Ohio,Accessories,334,6
Ohio,Storage,296,7
Ohio,Appliances,250,8
Ohio,Chairs,193,9
Ohio,Labels,181,10
Ohio,Machines,146,11
Ohio,Tables,136,12
Ohio,Fasteners,120,13
Ohio,Bookcases,116,14
Ohio,Supplies,99,15
Ohio,Envelopes,99,15
Ohio,Copiers,25,17
Oklahoma,Art,47,1
Oklahoma,Paper,36,2
Oklahoma,Labels,29,3
Oklahoma,Binders,26,4
Oklahoma,Accessories,21,5
Oklahoma,Chairs,19,6
Oklahoma,Storage,18,7
Oklahoma,Tables,18,7
Oklahoma,Machines,15,9
Oklahoma,Supplies,14,10
Oklahoma,Phones,13,11
Oklahoma,Furnishings,12,12
Oklahoma,Fasteners,11,13
Oklahoma,Appliances,10,14
Oklahoma,Envelopes,5,15
Oregon,Binders,39,1
Oregon,Paper,37,2
Oregon,Accessories,24,3
Oregon,Chairs,21,4
Oregon,Art,18,5
Oregon,Phones,11,6
Oregon,Storage,11,6
Oregon,Appliances,9,8
Oregon,Machines,9,8
Oregon,Labels,7,10
Oregon,Envelopes,5,11
Oregon,Furnishings,4,12
Oregon,Fasteners,2,13
Oregon,Supplies,1,14
Pennsylvania,Paper,627,1
Pennsylvania,Phones,459,2
Pennsylvania,Binders,445,3
Pennsylvania,Accessories,391,4
Pennsylvania,Furnishings,382,5
Pennsylvania,Storage,349,6
Pennsylvania,Art,335,7
Pennsylvania,Appliances,266,8
Pennsylvania,Chairs,215,9
Pennsylvania,Labels,177,10
Pennsylvania,Machines,171,11
Pennsylvania,Fasteners,148,12
Pennsylvania,Envelopes,121,13
Pennsylvania,Bookcases,116,14
Pennsylvania,Tables,107,15
Pennsylvania,Supplies,103,16
Pennsylvania,Copiers,30,17
Rhode Island,Paper,72,1
Rhode Island,Storage,30,2
Rhode Island,Binders,30,2
Rhode Island,Envelopes,27,4
Rhode Island,Phones,25,5
Rhode Island,Art,24,6
Rhode Island,Labels,22,7
Rhode Island,Furnishings,20,8
Rhode Island,Appliances,19,9
Rhode Island,Accessories,16,10
Rhode Island,Chairs,13,11
Rhode Island,Bookcases,11,12
Rhode Island,Machines,10,13
Rhode Island,Fasteners,7,14
Rhode Island,Supplies,3,15
Rhode Island,Copiers,1,16
Tennessee,Paper,211,1
Tennessee,Binders,155,2
Tennessee,Furnishings,145,3
Tennessee,Phones,125,4
Tennessee,Art,111,5
Tennessee,Storage,102,6
Tennessee,Accessories,95,7
Tennessee,Appliances,84,8
Tennessee,Chairs,63,9
Tennessee,Machines,52,10
Tennessee,Tables,38,11
Tennessee,Envelopes,35,12
Tennessee,Labels,35,12
Tennessee,Bookcases,26,14
Tennessee,Fasteners,12,15
Tennessee,Supplies,11,16
Tennessee,Copiers,3,17
Texas,Paper,1137,1
Texas,Furnishings,876,2
Texas,Phones,832,3
Texas,Binders,820,4
Texas,Accessories,662,5
Texas,Storage,635,6
Texas,Art,605,7
Texas,Appliances,401,8
Texas,Chairs,373,9
Texas,Labels,354,10
Texas,Machines,265,11
Texas,Bookcases,240,12
Texas,Tables,235,13
Texas,Envelopes,225,14
Texas,Supplies,185,15
Texas,Fasteners,164,16
Texas,Copiers,50,17
Utah,Paper,88,1
Utah,Accessories,63,2
Utah,Furnishings,60,3
Utah,Binders,52,4
Utah,Phones,48,5
Utah,Art,42,6
Utah,Bookcases,31,7
Utah,Appliances,27,8
Utah,Storage,26,9
Utah,Labels,26,9
Utah,Supplies,26,9
Utah,Machines,18,12
Utah,Chairs,16,13
Utah,Fasteners,14,14
Utah,Envelopes,14,14
Utah,Tables,10,16
Utah,Copiers,3,17
Virginia,Paper,345,1
Virginia,Phones,229,2
Virginia,Binders,180,3
Virginia,Furnishings,153,4
Virginia,Art,150,5
Virginia,Accessories,145,6
Virginia,Storage,139,7
Virginia,Tables,86,8
Virginia,Appliances,86,8
Virginia,Envelopes,80,10
Virginia,Chairs,74,11
Virginia,Supplies,61,12
Virginia,Fasteners,59,13
Virginia,Labels,54,14
Virginia,Machines,53,15
Virginia,Bookcases,43,16
Virginia,Copiers,35,17
Washington,Paper,548,1
Washington,Binders,440,2
Washington,Furnishings,405,3
Washington,Phones,387,4
Washington,Art,339,5
Washington,Accessories,267,6
Washington,Storage,234,7
Washington,Appliances,232,8
Washington,Chairs,192,9
Washington,Machines,174,10
Washington,Labels,152,11
Washington,Bookcases,124,12
Washington,Fasteners,120,13
Washington,Tables,120,13
Washington,Supplies,107,15
Washington,Envelopes,105,16
Washington,Copiers,38,17
Wisconsin,Paper,102,1
Wisconsin,Binders,86,2
Wisconsin,Phones,71,3
Wisconsin,Furnishings,66,4
Wisconsin,Art,38,5
Wisconsin,Chairs,31,6
Wisconsin,Accessories,29,7
Wisconsin,Appliances,26,8
Wisconsin,Storage,22,9
Wisconsin,Tables,18,10
Wisconsin,Bookcases,15,11
Wisconsin,Labels,14,12
Wisconsin,Envelopes,10,13
Wisconsin,Fasteners,10,13
Wisconsin,Machines,9,15
Wisconsin,Supplies,3,16
