state,sub_category,quantity_sold,sub_category_rank
Kentucky,Labels,76,10
Kentucky,Machines,71,11
Kentucky,Fasteners,69,12
Kentucky,Bookcases,60,13
Kentucky,Envelopes,60,13
Kentucky,Tables,41,15
Kentucky,Supplies,37,16
Kentucky,Copiers,17,17
Louisiana,Art,120,1
Louisiana,Binders,102,2
Louisiana,Paper,97,3
Louisiana,Phones,77,4
Louisiana,Accessories,60,5
Louisiana,Storage,56,6
Louisiana,Furnishings,52,7
Louisiana,Chairs,49,8
Louisiana,Appliances,30,9
Louisiana,Envelopes,26,10
Louisiana,Fasteners,22,11
Louisiana,Labels,20,12
Louisiana,Machines,15,13
Louisiana,Tables,14,14
Louisiana,Supplies,12,15
Louisiana,Bookcases,12,15
Maryland,Phones,76,1
Maryland,Storage,52,2
Maryland,Furnishings,45,3
Maryland,Binders,32,4
Maryland,Paper,26,5
Maryland,Supplies,20,6
Maryland,Appliances,20,6
Maryland,Accessories,19,8
Maryland,Fasteners,17,9
Maryland,Machines,17,9
Maryland,Art,15,11
Maryland,Labels,14,12
Maryland,Tables,13,13
Maryland,Envelopes,12,14
Maryland,Bookcases,10,15
Maryland,Chairs,7,16
Maryland,Copiers,6,17
Massachusetts,Paper,214,1
Massachusetts,Binders,197,2
Massachusetts,Phones,185,3
Massachusetts,Furnishings,167,4
Massachusetts,Art,154,5
Massachusetts,Accessories,115,6
Massachusetts,Labels,91,7
Massachusetts,Storage,89,8
Massachusetts,Appliances,88,9
Massachusetts,Tables,73,10
Massachusetts,Chairs,67,11
Massachusetts,Fasteners,58,12
Massachusetts,Envelopes,52,13
Massachusetts,Machines,51,14
Massachusetts,Bookcases,43,15
Massachusetts,Supplies,21,16
Massachusetts,Copiers,14,17
Michigan,Phones,291,1
Michigan,Paper,276,2
Michigan,Binders,235,3
Michigan,Storage,235,3
Michigan,Furnishings,234,5
Michigan,Art,219,6
Michigan,Accessories,187,7
Michigan,Labels,126,8
Michigan,Appliances,113,9
Michigan,Chairs,92,10
Michigan,Bookcases,87,11
Michigan,Tables,79,12
Michigan,Machines,62,13
Michigan,Envelopes,46,14
Michigan,Supplies,38,15
Michigan,Fasteners,28,16
Michigan,Copiers,23,17
Minnesota,Paper,237,1
Minnesota,Binders,230,2
Minnesota,Phones,211,3
Minnesota,Storage,147,4
Minnesota,Furnishings,144,5
Minnesota,Appliances,135,6
Minnesota,Accessories,134,7
Minnesota,Art,133,8
Minnesota,Envelopes,97,9
Minnesota,Tables,84,10
Minnesota,Bookcases,80,11
Minnesota,Chairs,77,12
Minnesota,Labels,62,13
Minnesota,Machines,54,14
Minnesota,Fasteners,50,15
Minnesota,Supplies,10,16
Mississippi,Paper,142,1
Mississippi,Accessories,90,2
Mississippi,Furnishings,86,3
Mississippi,Phones,85,4
Mississippi,Art,74,5
Mississippi,Binders,68,6
Mississippi,Storage,54,7
Mississippi,Bookcases,41,8
Mississippi,Machines,33,9
Mississippi,Appliances,25,10
Mississippi,Chairs,24,11
Mississippi,Supplies,23,12
Mississippi,Labels,22,13
Mississippi,Tables,19,14
Mississippi,Envelopes,11,15
Mississippi,Copiers,10,16
Mississippi,Fasteners,10,16
Missouri,Binders,136,1
Missouri,Furnishings,119,2
Missouri,Accessories,98,3
Missouri,Paper,96,4
Missouri,Storage,78,5
Missouri,Phones,77,6
Missouri,Chairs,43,7
Missouri,Machines,40,8
Missouri,Tables,38,9
Missouri,Art,38,9
Missouri,Appliances,35,11
Missouri,Supplies,20,12
Missouri,Envelopes,18,13
Missouri,Labels,15,14
Missouri,Fasteners,14,15
Missouri,Copiers,7,16
Missouri,Bookcases,6,17
Nebraska,Paper,24,1
Nebraska,Chairs,16,2
Nebraska,Accessories,16,2
Nebraska,Machines,11,4
Nebraska,Storage,11,4
Nebraska,Phones,10,6
Nebraska,Binders,8,7
Nebraska,Appliances,5,8
Nebraska,Tables,5,8
Nebraska,Art,4,10
Nebraska,Bookcases,3,11
Nevada,Paper,68,1
Nevada,Phones,50,2
Nevada,Furnishings,32,3
Nevada,Chairs,26,4
Nevada,Binders,19,5
Nevada,Storage,18,6
Nevada,Appliances,17,7
Nevada,Art,12,8
Nevada,Accessories,11,9
Nevada,Labels,9,10
Nevada,Fasteners,5,11
Nevada,Bookcases,3,12
Nevada,Supplies,3,12
Nevada,Machines,2,14
Nevada,Envelopes,1,15
Nevada,Tables,1,15
New Hampshire,Paper,52,1
New Hampshire,Art,48,2
New Hampshire,Phones,38,3
New Hampshire,Chairs,34,4
New Hampshire,Storage,33,5
New Hampshire,Binders,31,6
New Hampshire,Furnishings,23,7
New Hampshire,Accessories,18,8
New Hampshire,Appliances,15,9
New Hampshire,Fasteners,13,10
New Hampshire,Bookcases,12,11
New Hampshire,Supplies,12,11
New Hampshire,Envelopes,11,13
New Hampshire,Machines,11,13
New Hampshire,Tables,7,15
New Hampshire,Labels,1,16
New Jersey,Paper,379,1
New Jersey,Phones,232,2
New Jersey,Binders,221,3
New Jersey,Furnishings,161,4
New Jersey,Storage,160,5
New Jersey,Appliances,155,6
New Jersey,Art,146,7
New Jersey,Accessories,128,8
New Jersey,Chairs,92,9
New Jersey,Machines,76,10
New Jersey,Tables,54,11
New Jersey,Bookcases,49,12
New Jersey,Supplies,44,13
New Jersey,Envelopes,41,14
New Jersey,Fasteners,40,15
New Jersey,Labels,31,16
New Jersey,Copiers,15,17
New Mexico,Binders,28,1
New Mexico,Phones,28,1
New Mexico,Paper,21,3
New Mexico,Appliances,17,4
New Mexico,Accessories,15,5
New Mexico,Storage,14,6
New Mexico,Chairs,12,7
New Mexico,Fasteners,9,8
New Mexico,Labels,7,9
New Mexico,Furnishings,5,10
New Mexico,Art,5,10
New Mexico,Machines,3,12
New York,Paper,1808,1
New York,Binders,1447,2
New York,Phones,1266,3
New York,Furnishings,1228,4
New York,Art,1140,5
New York,Accessories,952,6
New York,Storage,739,7
New York,Appliances,616,8
New York,Chairs,610,9
New York,Labels,535,10
New York,Tables,365,11
New York,Machines,347,12
New York,Bookcases,338,13
New York,Envelopes,318,14
New York,Fasteners,289,15
New York,Supplies,249,16
New York,Copiers,76,17
North Carolina,Paper,584,1
North Carolina,Binders,483,2
North Carolina,Phones,399,3
North Carolina,Furnishings,374,4
North Carolina,Accessories,356,5
North Carolina,Storage,316,6
North Carolina,Art,312,7
North Carolina,Appliances,209,8
North Carolina,Labels,194,9
North Carolina,Chairs,153,10
North Carolina,Machines,139,11
North Carolina,Envelopes,132,12
North Carolina,Tables,115,13
North Carolina,Fasteners,95,14
North Carolina,Supplies,92,15
North Carolina,Bookcases,81,16
North Carolina,Copiers,15,17
Ohio,Paper,931,1
Ohio,Phones,690,2
Ohio,Furnishings,689,3
Ohio,Binders,643,4
Ohio,Art,539,5
Ohio,Storage,466,6
Ohio,Accessories,454,7
Ohio,Appliances,326,8
Ohio,Labels,234,9
Ohio,Chairs,228,10
Ohio,Machines,191,11
Ohio,Tables,189,12
Ohio,Fasteners,176,13
Ohio,Bookcases,165,14
Ohio,Envelopes,142,15
Ohio,Supplies,118,16
Ohio,Copiers,35,17
Oklahoma,Art,57,1
Oklahoma,Binders,53,2
Oklahoma,Paper,46,3
Oklahoma,Furnishings,34,4
Oklahoma,Accessories,31,5
Oklahoma,Phones,30,6
Oklahoma,Labels,29,7
Oklahoma,Chairs,29,7
Oklahoma,Storage,26,9
Oklahoma,Fasteners,24,10
Oklahoma,Machines,21,11
Oklahoma,Tables,20,12
Oklahoma,Supplies,14,13
Oklahoma,Appliances,11,14
Oklahoma,Envelopes,7,15
Oklahoma,Bookcases,6,16
Oregon,Binders,46,1
Oregon,Paper,41,2
Oregon,Storage,27,3
Oregon,Accessories,26,4
Oregon,Chairs,23,5
Oregon,Art,23,5
Oregon,Phones,22,7
Oregon,Fasteners,16,8
Oregon,Machines,14,9
Oregon,Furnishings,13,10
Oregon,Appliances,11,11
Oregon,Envelopes,10,12
Oregon,Labels,9,13
Oregon,Bookcases,3,14
Oregon,Supplies,1,15
Pennsylvania,Paper,915,1
Pennsylvania,Binders,664,2
Pennsylvania,Phones,631,3
Pennsylvania,Accessories,571,4
Pennsylvania,Furnishings,557,5
Pennsylvania,Storage,535,6
Pennsylvania,Art,499,7
Pennsylvania,Chairs,372,8
Pennsylvania,Appliances,368,9
Pennsylvania,Labels,246,10
Pennsylvania,Machines,225,11
Pennsylvania,Envelopes,207,12
Pennsylvania,Fasteners,205,13
Pennsylvania,Supplies,168,14
Pennsylvania,Bookcases,165,15
Pennsylvania,Tables,151,16
Pennsylvania,Copiers,55,17
Rhode Island,Paper,96,1
Rhode Island,Binders,45,2
Rhode Island,Phones,43,3
Rhode Island,Art,40,4
Rhode Island,Storage,37,5
Rhode Island,Furnishings,33,6
Rhode Island,Envelopes,31,7
Rhode Island,Accessories,27,8
Rhode Island,Appliances,25,9
Rhode Island,Labels,25,9
Rhode Island,Tables,25,9
Rhode Island,Chairs,21,12
Rhode Island,Bookcases,11,13
Rhode Island,Machines,10,14
Rhode Island,Fasteners,10,14
Rhode Island,Supplies,3,16
Rhode Island,Copiers,1,17
South Dakota,Storage,19,1
South Dakota,Binders,9,2
South Dakota,Supplies,8,3
South Dakota,Paper,5,4
South Dakota,Art,5,4
South Dakota,Machines,4,6
South Dakota,Labels,4,6
South Dakota,Furnishings,4,6
Tennessee,Paper,282,1
Tennessee,Binders,222,2
Tennessee,Art,197,3
Tennessee,Phones,186,4
Tennessee,Furnishings,180,5
Tennessee,Storage,137,6
Tennessee,Accessories,120,7
Tennessee,Appliances,99,8
Tennessee,Chairs,91,9
Tennessee,Tables,65,10
Tennessee,Machines,60,11
Tennessee,Bookcases,50,12
Tennessee,Labels,46,13
Tennessee,Envelopes,44,14
Tennessee,Supplies,22,15
Tennessee,Fasteners,12,16
Tennessee,Copiers,8,17
Texas,Paper,1569,1
Texas,Binders,1274,2
Texas,Furnishings,1219,3
Texas,Phones,1182,4
Texas,Accessories,987,5
Texas,Art,901,6
Texas,Storage,877,7
Texas,Appliances,576,8
Texas,Chairs,528,9
Texas,Labels,497,10
Texas,Machines,351,11
Texas,Tables,336,12
Texas,Bookcases,324,13
Texas,Envelopes,322,14
Texas,Fasteners,245,15
Texas,Supplies,230,16
Texas,Copiers,70,17
Utah,Paper,108,1
Utah,Furnishings,93,2
Utah,Binders,89,3
Utah,Phones,76,4
Utah,Accessories,71,5
Utah,Art,67,6
Utah,Appliances,46,7
Utah,Storage,33,8
Utah,Bookcases,33,8
Utah,Labels,32,10
Utah,Machines,29,11
Utah,Supplies,28,12
Utah,Tables,24,13
Utah,Chairs,21,14
Utah,Fasteners,14,15
Utah,Envelopes,14,15
Utah,Copiers,3,17
Virginia,Paper,440,1
Virginia,Phones,277,2
Virginia,Binders,259,3
Virginia,Storage,194,4
Virginia,Accessories,191,5
Virginia,Art,191,5
Virginia,Furnishings,189,7
Virginia,Chairs,130,8
Virginia,Appliances,110,9
Virginia,Tables,97,10
Virginia,Envelopes,96,11
Virginia,Supplies,90,12
Virginia,Labels,74,13
Virginia,Machines,69,14
Virginia,Fasteners,64,15
Virginia,Bookcases,56,16
Virginia,Copiers,37,17
Washington,Paper,788,1
Washington,Binders,610,2
Washington,Phones,583,3
Washington,Furnishings,550,4
Washington,Art,502,5
Washington,Accessories,429,6
Washington,Storage,341,7
Washington,Appliances,274,8
Washington,Chairs,241,9
Washington,Labels,237,10
Washington,Machines,225,11
Washington,Tables,189,12
Washington,Envelopes,171,13
Washington,Supplies,148,14
Washington,Fasteners,144,15
Washington,Bookcases,143,16
Washington,Copiers,59,17
Wisconsin,Paper,156,1
Wisconsin,Binders,143,2
Wisconsin,Furnishings,111,3
Wisconsin,Phones,94,4
Wisconsin,Art,79,5
Wisconsin,Chairs,67,6
Wisconsin,Labels,56,7
Wisconsin,Storage,49,8
Wisconsin,Accessories,46,9
Wisconsin,Envelopes,46,9
Wisconsin,Appliances,33,11
Wisconsin,Tables,27,12
Wisconsin,Bookcases,22,13
Wisconsin,Fasteners,21,14
Wisconsin,Machines,20,15
Wisconsin,Supplies,3,16
